id_m,id_s
n1713,s1025-1
n1712,s1018-1
n1714,s1020-1
n1715,s1021-1
n1716,s1022-1
n1717,s1023-1
n1718,s1024-1
n1719,s1028-1
n1720,s1029-1
n1721,s1030-1
n1722,s1031-1
n1723,s1032-1
n1724,s1033-1
n1725,s1034-1
n1726,s1035-1
n1728,s1040-1
n1727,s1037-1
n1729,s1041-1
n1730,s1042-1
n1731,s1043-1
n1733,s1044-1
n1732,s1039-1
n1734,s1045-1
n1736,s1050-1
n1735,s1046-1
n1737,s1051-1
n1738,s1052-1
n1739,s1053-1
n1741,s1054-1
n1740,s1048-1
n1742,s1055-1
n1743,s1049-1
n1745,s1059-1
n1744,s1056-1
n1746,s1060-1
n1747,s1061-1
n1748,s1062-1
n1750,s1063-1
n1749,s1058-1
n1751,s1064-1
n1753,s1069-1
n1752,s1065-1
n1755,s1070-1
n1754,s1071-1
n1757,s1072-1
n1756,s1073-1
n1759,s1074-1
n1758,s1075-1
n1760,s1067-1
n1761,s1068-1
n1763,s1080-1
n1762,s1077-1
n1764,s1081-1
n1765,s1082-1
n1766,s1083-1
n1768,s1084-1
n1767,s1079-1
n1769,s1085-1
n1770,s1090-1
n1771,s1086-1
n1772,s1091-1
n1773,s1092-1
n1774,s1093-1
n1776,s1094-1
n1775,s1088-1
n1777,s1095-1
n1778,s1089-1
n1780,s1099-1
n1779,s1096-1
n1781,s1100-1
n1782,s1101-1
n1783,s1102-1
n1785,s1103-1
n1784,s1098-1
n1786,s1104-1
n1787,s1109-1
n1788,s1105-1
n1790,s1110-1
n1789,s1111-1
n1791,s1112-1
n1792,s1113-1
n1793,s1114-1
n1794,s1115-1
n1795,s1107-1
n1796,s1108-1
n1798,s1121-1
n1800,s1122-1
n1802,s1123-1
n1801,s1119-1
n1803,s1124-1
n1805,s1125-1
n1804,s1120-1
n1806,s1126-1
n1808,s1131-1
n1807,s1127-1
n1809,s1132-1
n1811,s1133-1
n1810,s1128-1
n1812,s1134-1
n1814,s1135-1
n1813,s1129-1
n1815,s1136-1
n1816,s1130-1
n1817,s1146-1
n1818,s1137-1
n1819,s1147-1
n1821,s1148-1
n1820,s1138-1
n1822,s1139-1
n1823,s1149-1
n1824,s1140-1
n1825,s1141-1
n1827,s1150-1
n1826,s1142-1
n1828,s1143-1
n1830,s1151-1
n1829,s1144-1
n1831,s1145-1
n1835,s1161-1
n1834,s1162-1
n1832,s1152-1
n1833,s1153-1
n1837,s1164-1
n1836,s1165-1
n1838,s1155-1
n1839,s1156-1
n1840,s1166-1
n1841,s1167-1
n1842,s1157-1
n1843,s1158-1
n1844,s1168-1
n1846,s1169-1
n1845,s1159-1
n1847,s1160-1
n1850,s1178-1
n1849,s1179-1
n1848,s1170-1
n1852,s1181-1
n1853,s1182-1
n1851,s1172-1
n1854,s1173-1
n1857,s1183-1
n1855,s1184-1
n1856,s1174-1
n1858,s1175-1
n1860,s1185-1
n1859,s1186-1
n1861,s1176-1
n1862,s1177-1
n1865,s1195-1
n1863,s1196-1
n1864,s1187-1
n1867,s1198-1
n1866,s1199-1
n1868,s1189-1
n1869,s1190-1
n1871,s1200-1
n1870,s1201-1
n1872,s1191-1
n1873,s1192-1
n1876,s1202-1
n1874,s1203-1
n1875,s1193-1
n1877,s1194-1
n1879,s1216-1
n1878,s1217-1
n1880,s1204-1
n1881,s1205-1
n1883,s1218-1
n1884,s1219-1
n1882,s1206-1
n1885,s1207-1
n1888,s1220-1
n1887,s1221-1
n1886,s1208-1
n1889,s1209-1
n1891,s1222-1
n1890,s1223-1
n1892,s1210-1
n1893,s1211-1
n1895,s1224-1
n1894,s1225-1
n1896,s1212-1
n1897,s1213-1
n1900,s1226-1
n1898,s1227-1
n1899,s1214-1
n1901,s1215-1
n1903,s1240-1
n1902,s1241-1
n1904,s1228-1
n1905,s1229-1
n1906,s1242-1
n1907,s1243-1
n1908,s1230-1
n1909,s1231-1
n1911,s1244-1
n1910,s1245-1
n1912,s1232-1
n1913,s1233-1
n1916,s1246-1
n1915,s1247-1
n1914,s1234-1
n1917,s1235-1
n1919,s1248-1
n1918,s1249-1
n1920,s1236-1
n1921,s1237-1
n1924,s1250-1
n1923,s1251-1
n1922,s1238-1
n1925,s1239-1
n1928,s1264-1
n1926,s1265-1
n1927,s1252-1
n1929,s1253-1
n1931,s1266-1
n1930,s1267-1
n1932,s1254-1
n1933,s1255-1
n1936,s1268-1
n1934,s1269-1
n1935,s1256-1
n1937,s1257-1
n1939,s1270-1
n1938,s1271-1
n1940,s1258-1
n1941,s1259-1
n1942,s1272-1
n1944,s1273-1
n1943,s1260-1
n1945,s1261-1
n1947,s1274-1
n1946,s1275-1
n1948,s1262-1
n1949,s1263-1
n1950,s1279-1
n1951,s1280-1
n1952,s1276-1
n1955,s1281-1
n1954,s1282-1
n1953,s1277-1
n1958,s1288-1
n1960,s1289-1
n1959,s1285-1
n1961,s1290-1
n1963,s1291-1
n1962,s1286-1
n1964,s1292-1
n1966,s1293-1
n1965,s1287-1
n1967,s1298-1
n1969,s1299-1
n1968,s1295-1
n1970,s1300-1
n1972,s1301-1
n1971,s1296-1
n1973,s1302-1
n1975,s1303-1
n1974,s1297-1
n1977,s1310-1
n1976,s1304-1
n1978,s1305-1
n1979,s1311-1
n1981,s1312-1
n1980,s1306-1
n1982,s1307-1
n1983,s1313-1
n1985,s1314-1
n1984,s1308-1
n1986,s1309-1
n1987,s1315-1
n1989,s1320-1
n1988,s1316-1
n1990,s1321-1
n1991,s1317-1
n1993,s1322-1
n1992,s1318-1
n1994,s1323-1
n1995,s1324-1
n1996,s1325-1
n1997,s1335-1
n1998,s1336-1
n1999,s1337-1
n2000,s1327-1
n2001,s1338-1
n2002,s1328-1
n2003,s1339-1
n2004,s1329-1
n2005,s1340-1
n2006,s1341-1
n2007,s1330-1
n2008,s1342-1
n2009,s1331-1
n2010,s1343-1
n2011,s1332-1
n2012,s1344-1
n2013,s1345-1
n2014,s1333-1
n2015,s1346-1
n2016,s1334-1
n2017,s1356-1
n2018,s1347-1
n2019,s1357-1
n2021,s1358-1
n2020,s1348-1
n2022,s1359-1
n2023,s1349-1
n2024,s1360-1
n2025,s1350-1
n2026,s1361-1
n2027,s1362-1
n2028,s1351-1
n2029,s1363-1
n2030,s1352-1
n2031,s1364-1
n2032,s1353-1
n2033,s1365-1
n2034,s1366-1
n2035,s1354-1
n2037,s1367-1
n2036,s1355-1
n2039,s1380-1
n2038,s1368-1
n2041,s1381-1
n2040,s1369-1
n2043,s1382-1
n2042,s1370-1
n2045,s1383-1
n2044,s1371-1
n2047,s1384-1
n2046,s1372-1
n2048,s1385-1
n2049,s1373-1
n2051,s1386-1
n2050,s1374-1
n2053,s1387-1
n2052,s1375-1
n2055,s1388-1
n2054,s1376-1
n2057,s1389-1
n2056,s1377-1
n2059,s1390-1
n2058,s1378-1
n2061,s1391-1
n2060,s1379-1
n2063,s1398-1
n2062,s1392-1
n2065,s1399-1
n2064,s1393-1
n2067,s1400-1
n2066,s1394-1
n2069,s1401-1
n2068,s1395-1
n2071,s1402-1
n2070,s1396-1
n2072,s1403-1
n2073,s1404-1
n2074,s1405-1
n2075,s1406-1
n2076,s1407-1
n2077,s1408-1
n2078,s1409-1
n2079,s1418-1
n2080,s1419-1
n2081,s1411-1
n2082,s1412-1
n2083,s1413-1
n2086,s1421-1
n2084,s1414-1
n2085,s1416-1
n2089,s1422-1
n2088,s1415-1
n2087,s1417-1
n2090,s1431-1
n2091,s1424-1
n2092,s1425-1
n2093,s1426-1
n2096,s1433-1
n2095,s1427-1
n2094,s1429-1
n2099,s1434-1
n2097,s1428-1
n2098,s1430-1
n2100,s1443-1
n2101,s1436-1
n2102,s1437-1
n2103,s1438-1
n2106,s1445-1
n2104,s1439-1
n2105,s1441-1
n2109,s1446-1
n2108,s1440-1
n2107,s1442-1
n2111,s1459-1
n2112,s1447-1
n2110,s1453-1
n2114,s1460-1
n2115,s1448-1
n2113,s1454-1
n2116,s1461-1
n2118,s1449-1
n2117,s1455-1
n2119,s1462-1
n2121,s1450-1
n2120,s1456-1
n2123,s1463-1
n2122,s1451-1
n2124,s1457-1
n2125,s1464-1
n2126,s1452-1
n2127,s1458-1
n2129,s1478-1
n2128,s1465-1
n2130,s1466-1
n2131,s1467-1
n2132,s1468-1
n2133,s1469-1
n2134,s1470-1
n2135,s1471-1
n2136,s1472-1
n2138,s1479-1
n2140,s1480-1
n2137,s1481-1
n2139,s1473-1
n2141,s1474-1
n2142,s1475-1
n2143,s1476-1
n2144,s1495-1
n2146,s1496-1
n2145,s1497-1
n2147,s1482-1
n2148,s1483-1
n2149,s1484-1
n2150,s1485-1
n2151,s1486-1
n2152,s1487-1
n2153,s1488-1
n2154,s1489-1
n2156,s1498-1
n2158,s1499-1
n2157,s1500-1
n2155,s1490-1
n2159,s1491-1
n2160,s1492-1
n2161,s1493-1
n2165,s1518-1
n2162,s1519-1
n2164,s1520-1
n2163,s1501-1
n2166,s1502-1
n2167,s1503-1
n2168,s1504-1
n2172,s1521-1
n2169,s1514-1
n2170,s1515-1
n2174,s1507-1
n2175,s1508-1
n2177,s1516-1
n2176,s1517-1
n2180,s1511-1
n2181,s1512-1
n2183,s1533-1
n2182,s1530-1
n2184,s1523-1
n2185,s1524-1
n2186,s1525-1
n2189,s1531-1
n2187,s1526-1
n2188,s1528-1
n2191,s1532-1
n2192,s1527-1
n2190,s1529-1
n2193,s1546-1
n2195,s1534-1
n2194,s1540-1
n2197,s1547-1
n2198,s1535-1
n2196,s1541-1
n2200,s1548-1
n2201,s1536-1
n2199,s1542-1
n2202,s1549-1
n2204,s1537-1
n2203,s1543-1
n2207,s1550-1
n2206,s1538-1
n2205,s1544-1
n2208,s1551-1
n2209,s1539-1
n2210,s1545-1
n2211,s1552-1
n2213,s1553-1
n2214,s1554-1
n2215,s1555-1
n2216,s1556-1
n2217,s1557-1
n2220,s1566-1
n2219,s1567-1
n2218,s1568-1
n2221,s1558-1
n2222,s1559-1
n2223,s1569-1
n2225,s1570-1
n2224,s1571-1
n2226,s1560-1
n2227,s1561-1
n2229,s1572-1
n2230,s1573-1
n2228,s1574-1
n2231,s1562-1
n2232,s1563-1
n2234,s1587-1
n2235,s1588-1
n2233,s1589-1
n2236,s1575-1
n2237,s1576-1
n2238,s1577-1
n2239,s1578-1
n2240,s1579-1
n2241,s1580-1
n2245,s1591-1
n2244,s1592-1
n2243,s1593-1
n2242,s1581-1
n2246,s1582-1
n2247,s1594-1
n2249,s1595-1
n2248,s1596-1
n2250,s1583-1
n2251,s1584-1
n2252,s1597-1
n2254,s1598-1
n2253,s1599-1
n2255,s1585-1
n2256,s1586-1
n2259,s1612-1
n2257,s1613-1
n2258,s1614-1
n2260,s1600-1
n2261,s1601-1
n2262,s1602-1
n2263,s1603-1
n2267,s1620-1
n2265,s1615-1
n2264,s1616-1
n2269,s1606-1
n2270,s1607-1
n2271,s1617-1
n2272,s1618-1
n2275,s1610-1
n2276,s1611-1
n2279,s1636-1
n2277,s1629-1
n2278,s1621-1
n2280,s1622-1
n2281,s1623-1
n2282,s1624-1
n2283,s1625-1
n2285,s1630-1
n2284,s1626-1
n2287,s1631-1
n2286,s1627-1
n2288,s1632-1
n2289,s1628-1
n2291,s1633-1
n2293,s1634-1
n2295,s1635-1
n2298,s1645-1
n2297,s1637-1
n2299,s1638-1
n2300,s1639-1
n2301,s1640-1
n2302,s1641-1
n2303,s1647-1
n2304,s1642-1
n2305,s1648-1
n2303a,s1643-1
n2307,s1649-1
n2308,s1644-1
n2309,s1650-1
n2312,s1651-1
n2314,s1652-1
n2316,s1660-1
n2317,s1657-1
n2318,s1654-1
n2320,s1661-1
n2319,s1658-1
n2321,s1655-1
n2323,s1662-1
n2322,s1659-1
n2324,s1656-1
n2326,s1670-1
n2325,s1667-1
n2327,s1664-1
n2329,s1671-1
n2328,s1668-1
n2330,s1665-1
n2332,s1672-1
n2331,s1669-1
n2333,s1666-1
n2336,s1682-1
n2334,s1681-1
n2335,s1673-1
n2337,s1674-1
n2338,s1683-1
n2340,s1675-1
n2339,s1676-1
n2342,s1684-1
n2343,s1677-1
n2341,s1678-1
n2344,s1679-1
n2345,s1680-1
n2346,s1697-1
n2347,s1694-1
n2348,s1685-1
n2349,s1686-1
n2350,s1687-1
n2351,s1698-1
n2352,s1695-1
n2353,s1688-1
n2354,s1689-1
n2355,s1690-1
n2356,s1699-1
n2357,s1696-1
n2358,s1691-1
n2359,s1692-1
n2360,s1693-1
n2362,s1712-1
n2361,s1709-1
n2363,s1700-1
n2364,s1701-1
n2365,s1702-1
n2367,s1713-1
n2366,s1710-1
n2368,s1703-1
n2369,s1704-1
n2370,s1705-1
n2371,s1714-1
n2372,s1711-1
n2373,s1706-1
n2374,s1707-1
n2375,s1708-1
n2377,s1727-1
n2376,s1715-1
n2378,s1716-1
n2379,s1717-1
n2380,s1718-1
n2381,s1728-1
n2382,s1719-1
n2383,s1720-1
n2384,s1721-1
n2385,s1722-1
n2386,s1729-1
n2387,s1723-1
n2388,s1724-1
n2389,s1725-1
n2390,s1726-1
n2391,s1741-1
n2392,s1730-1
n2393,s1742-1
n2394,s1743-1
n2395,s1744-1
n2396,s1745-1
n2397,s1746-1
n2400,s1747-1
n2401,s1732-1
n2399,s1733-1
n2398,s1734-1
n2402,s1748-1
n2403,s1749-1
n2406,s1735-1
n2405,s1736-1
n2404,s1737-1
n2407,s1750-1
n2408,s1751-1
n2410,s1738-1
n2411,s1739-1
n2409,s1740-1
n2412,s1752-1
n2413,s1764-1
n2415,s1753-1
n2414,s1754-1
n2416,s1765-1
n2417,s1766-1
n2418,s1767-1
n2419,s1768-1
n2420,s1769-1
n2421,s1770-1
n2424,s1756-1
n2422,s1757-1
n2423,s1758-1
n2425,s1771-1
n2426,s1772-1
n2428,s1759-1
n2427,s1760-1
n2429,s1773-1
n2431,s1774-1
n2433,s1761-1
n2432,s1762-1
n2430,s1763-1
n2434,s1775-1
n2435,s1780-1
n2438,s1776-1
n2437,s1777-1
n2436,s1778-1
n2439,s805-2
n2440,s806-2
n2442,s810-2
n2441,s811-2
n2443,s812-2
n2444,s813-2
n2445,s814-2
n2446,s815-2
n2447,s816-2
n2448,s817-2
n2450,s821-2
n2451,s822-2
n2449,s818-2
n2453,s823-2
n2452,s824-2
n2454,s825-2
n2455,s826-2
n2456,s829-2
n2457,s830-2
n2458,s831-2
n2459,s832-2
n2460,s833-2
n2462,s843-2
n2461,s844-2
n2463,s835-2
n2464,s836-2
n2465,s837-2
n2468,s845-2
n2466,s846-2
n2470,s840-2
n2471,s841-2
n2472,s847-2
n2473,s848-2
n2474,s849-2
n2475,s850-2
n2478,s855-2
n2477,s856-2
n2481,s857-2
n2480,s858-2
n2484,s861-2
n2485,s862-2
n2488,s867-2
n2487,s868-2
n2486,s863-2
n2491,s869-2
n2490,s870-2
n2489,s864-2
n2492,s871-2
n2493,s872-2
n2494,s873-2
n2495,s874-2
n2498,s879-2
n2497,s880-2
n2500,s881-2
n2501,s882-2
n2503,s884-2
n2502,s883-2
n2505,s894-2
n2504,s895-2
n2506,s886-2
n2507,s887-2
n2508,s888-2
n2510,s896-2
n2509,s897-2
n2513,s891-2
n2514,s892-2
n2516,s905-2
n2515,s898-2
n2517,s906-2
n2518,s907-2
n2520,s908-2
n2519,s900-2
n2521,s901-2
n2522,s902-2
n2523,s909-2
n2524,s903-2
n2525,s910-2
n2526,s904-2
n2529,s923-2
n2528,s911-2
n2527,s912-2
n2530,s924-2
n2532,s913-2
n2531,s914-2
n2533,s925-2
n2535,s915-2
n2534,s916-2
n2536,s926-2
n2538,s917-2
n2537,s918-2
n2540,s927-2
n2541,s919-2
n2539,s920-2
n2542,s928-2
n2544,s921-2
n2543,s922-2
n2547,s937-2
n2546,s929-2
n2545,s930-2
n2548,s938-2
n2549,s939-2
n2551,s940-2
n2550,s932-2
n2552,s933-2
n2553,s934-2
n2554,s941-2
n2555,s935-2
n2557,s942-2
n2556,s936-2
n2558,s955-2
n2560,s943-2
n2559,s944-2
n2561,s956-2
n2563,s945-2
n2562,s946-2
n2565,s957-2
n2566,s947-2
n2564,s948-2
n2567,s958-2
n2569,s949-2
n2568,s950-2
n2570,s959-2
n2572,s951-2
n2571,s952-2
n2573,s960-2
n2574,s953-2
n2575,s954-2
n2578,s969-2
n2577,s961-2
n2576,s962-2
n2579,s970-2
n2580,s971-2
n2582,s972-2
n2581,s964-2
n2583,s965-2
n2584,s966-2
n2586,s973-2
n2585,s967-2
n2588,s974-2
n2587,s968-2
n2589,s987-2
n2591,s975-2
n2590,s976-2
n2592,s988-2
n2594,s977-2
n2593,s978-2
n2596,s989-2
n2597,s979-2
n2595,s980-2
n2598,s990-2
n2600,s981-2
n2599,s982-2
n2601,s991-2
n2603,s983-2
n2602,s984-2
n2605,s992-2
n2606,s985-2
n2604,s986-2
n2607,s1000-2
n2609,s993-2
n2608,s994-2
n2611,s1002-2
n2610,s996-2
n2613,s1003-2
n2612,s997-2
n2615,s1004-2
n2614,s998-2
n2616,s1005-2
n2617,s999-2
n2619,s1012-2
n2618,s1006-2
n2621,s1014-2
n2620,s1008-2
n2622,s1015-2
n2623,s1009-2
n2625,s1016-2
n2624,s1010-2
n2627,s1017-2
n2626,s1011-2
n2629,s1025-2
n2628,s1018-2
n2630,s1020-2
n2631,s1021-2
n2632,s1022-2
n2633,s1023-2
n2634,s1024-2
n2635,s1028-2
n2636,s1029-2
n2637,s1030-2
n2638,s1031-2
n2639,s1032-2
n2640,s1033-2
n2641,s1034-2
n2642,s1035-2
n2644,s1040-2
n2643,s1037-2
n2645,s1041-2
n2646,s1042-2
n2647,s1043-2
n2649,s1044-2
n2648,s1039-2
n2650,s1045-2
n2652,s1050-2
n2651,s1046-2
n2653,s1051-2
n2654,s1052-2
n2655,s1053-2
n2657,s1054-2
n2656,s1048-2
n2658,s1055-2
n2659,s1049-2
n2661,s1059-2
n2660,s1056-2
n2662,s1060-2
n2663,s1061-2
n2664,s1062-2
n2666,s1063-2
n2665,s1058-2
n2667,s1064-2
n2669,s1069-2
n2668,s1065-2
n2671,s1070-2
n2670,s1071-2
n2673,s1072-2
n2672,s1073-2
n2675,s1074-2
n2674,s1075-2
n2676,s1067-2
n2677,s1068-2
n2679,s1080-2
n2678,s1077-2
n2680,s1081-2
n2681,s1082-2
n2682,s1083-2
n2684,s1084-2
n2683,s1079-2
n2685,s1085-2
n2686,s1090-2
n2687,s1086-2
n2688,s1091-2
n2689,s1092-2
n2690,s1093-2
n2692,s1094-2
n2691,s1088-2
n2693,s1095-2
n2694,s1089-2
n2696,s1099-2
n2695,s1096-2
n2697,s1100-2
n2698,s1101-2
n2699,s1102-2
n2701,s1103-2
n2700,s1098-2
n2702,s1104-2
n2703,s1109-2
n2704,s1105-2
n2706,s1110-2
n2705,s1111-2
n2707,s1112-2
n2708,s1113-2
n2709,s1114-2
n2710,s1115-2
n2711,s1107-2
n2712,s1108-2
n2714,s1121-2
n2716,s1122-2
n2718,s1123-2
n2717,s1119-2
n2719,s1124-2
n2721,s1125-2
n2720,s1120-2
n2722,s1126-2
n2724,s1131-2
n2723,s1127-2
n2725,s1132-2
n2727,s1133-2
n2726,s1128-2
n2728,s1134-2
n2730,s1135-2
n2729,s1129-2
n2731,s1136-2
n2732,s1130-2
n2733,s1146-2
n2734,s1137-2
n2735,s1147-2
n2737,s1148-2
n2736,s1138-2
n2738,s1139-2
n2739,s1149-2
n2740,s1140-2
n2741,s1141-2
n2743,s1150-2
n2742,s1142-2
n2744,s1143-2
n2746,s1151-2
n2745,s1144-2
n2747,s1145-2
n2751,s1161-2
n2750,s1162-2
n2748,s1152-2
n2749,s1153-2
n2753,s1164-2
n2752,s1165-2
n2754,s1155-2
n2755,s1156-2
n2756,s1166-2
n2757,s1167-2
n2758,s1157-2
n2759,s1158-2
n2760,s1168-2
n2762,s1169-2
n2761,s1159-2
n2763,s1160-2
n2766,s1178-2
n2765,s1179-2
n2764,s1170-2
n2768,s1181-2
n2769,s1182-2
n2767,s1172-2
n2770,s1173-2
n2773,s1183-2
n2771,s1184-2
n2772,s1174-2
n2774,s1175-2
n2776,s1185-2
n2775,s1186-2
n2777,s1176-2
n2778,s1177-2
n2781,s1195-2
n2779,s1196-2
n2780,s1187-2
n2783,s1198-2
n2782,s1199-2
n2784,s1189-2
n2785,s1190-2
n2787,s1200-2
n2786,s1201-2
n2788,s1191-2
n2789,s1192-2
n2792,s1202-2
n2790,s1203-2
n2791,s1193-2
n2793,s1194-2
n2795,s1216-2
n2794,s1217-2
n2796,s1204-2
n2797,s1205-2
n2799,s1218-2
n2800,s1219-2
n2798,s1206-2
n2801,s1207-2
n2804,s1220-2
n2803,s1221-2
n2802,s1208-2
n2805,s1209-2
n2807,s1222-2
n2806,s1223-2
n2808,s1210-2
n2809,s1211-2
n2811,s1224-2
n2810,s1225-2
n2812,s1212-2
n2813,s1213-2
n2816,s1226-2
n2814,s1227-2
n2815,s1214-2
n2817,s1215-2
n2819,s1240-2
n2818,s1241-2
n2820,s1228-2
n2821,s1229-2
n2822,s1242-2
n2823,s1243-2
n2824,s1230-2
n2825,s1231-2
n2827,s1244-2
n2826,s1245-2
n2828,s1232-2
n2829,s1233-2
n2832,s1246-2
n2831,s1247-2
n2830,s1234-2
n2833,s1235-2
n2835,s1248-2
n2834,s1249-2
n2836,s1236-2
n2837,s1237-2
n2840,s1250-2
n2839,s1251-2
n2838,s1238-2
n2841,s1239-2
n2844,s1264-2
n2842,s1265-2
n2843,s1252-2
n2845,s1253-2
n2847,s1266-2
n2846,s1267-2
n2848,s1254-2
n2849,s1255-2
n2852,s1268-2
n2850,s1269-2
n2851,s1256-2
n2853,s1257-2
n2855,s1270-2
n2854,s1271-2
n2856,s1258-2
n2857,s1259-2
n2858,s1272-2
n2860,s1273-2
n2859,s1260-2
n2861,s1261-2
n2863,s1274-2
n2862,s1275-2
n2864,s1262-2
n2865,s1263-2
n2866,s1279-2
n2867,s1280-2
n2868,s1276-2
n2871,s1281-2
n2870,s1282-2
n2869,s1277-2
n2874,s1288-2
n2876,s1289-2
n2875,s1285-2
n2877,s1290-2
n2879,s1291-2
n2878,s1286-2
n2880,s1292-2
n2882,s1293-2
n2881,s1287-2
n2883,s1298-2
n2885,s1299-2
n2884,s1295-2
n2886,s1300-2
n2888,s1301-2
n2887,s1296-2
n2889,s1302-2
n2891,s1303-2
n2890,s1297-2
n2893,s1310-2
n2892,s1304-2
n2894,s1305-2
n2895,s1311-2
n2897,s1312-2
n2896,s1306-2
n2898,s1307-2
n2899,s1313-2
n2901,s1314-2
n2900,s1308-2
n2902,s1309-2
n2903,s1315-2
n2905,s1320-2
n2904,s1316-2
n2906,s1321-2
n2907,s1317-2
n2909,s1322-2
n2908,s1318-2
n2910,s1323-2
n2911,s1324-2
n2912,s1325-2
n2913,s1335-2
n2914,s1336-2
n2915,s1337-2
n2916,s1327-2
n2917,s1338-2
n2918,s1328-2
n2919,s1339-2
n2920,s1329-2
n2921,s1340-2
n2922,s1341-2
n2923,s1330-2
n2924,s1342-2
n2925,s1331-2
n2926,s1343-2
n2927,s1332-2
n2928,s1344-2
n2929,s1345-2
n2930,s1333-2
n2931,s1346-2
n2932,s1334-2
n2933,s1356-2
n2934,s1347-2
n2935,s1357-2
n2937,s1358-2
n2936,s1348-2
n2938,s1359-2
n2939,s1349-2
n2940,s1360-2
n2941,s1350-2
n2942,s1361-2
n2943,s1362-2
n2944,s1351-2
n2945,s1363-2
n2946,s1352-2
n2947,s1364-2
n2948,s1353-2
n2949,s1365-2
n2950,s1366-2
n2951,s1354-2
n2953,s1367-2
n2952,s1355-2
n2955,s1380-2
n2954,s1368-2
n2957,s1381-2
n2956,s1369-2
n2959,s1382-2
n2958,s1370-2
n2961,s1383-2
n2960,s1371-2
n2963,s1384-2
n2962,s1372-2
n2964,s1385-2
n2965,s1373-2
n2967,s1386-2
n2966,s1374-2
n2969,s1387-2
n2968,s1375-2
n2971,s1388-2
n2970,s1376-2
n2973,s1389-2
n2972,s1377-2
n2975,s1390-2
n2974,s1378-2
n2977,s1391-2
n2976,s1379-2
n2979,s1398-2
n2978,s1392-2
n2981,s1399-2
n2980,s1393-2
n2983,s1400-2
n2982,s1394-2
n2985,s1401-2
n2984,s1395-2
n2987,s1402-2
n2986,s1396-2
n2988,s1403-2
n2989,s1404-2
n2990,s1405-2
n2991,s1406-2
n2992,s1407-2
n2993,s1408-2
n2994,s1409-2
n2995,s1418-2
n2996,s1419-2
n2997,s1411-2
n2998,s1412-2
n2999,s1413-2
n3002,s1421-2
n3000,s1414-2
n3001,s1416-2
n3005,s1422-2
n3004,s1415-2
n3003,s1417-2
n3006,s1431-2
n3007,s1424-2
n3008,s1425-2
n3009,s1426-2
n3012,s1433-2
n3011,s1427-2
n3010,s1429-2
n3015,s1434-2
n3013,s1428-2
n3014,s1430-2
n3016,s1443-2
n3017,s1436-2
n3018,s1437-2
n3019,s1438-2
n3022,s1445-2
n3020,s1439-2
n3021,s1441-2
n3025,s1446-2
n3024,s1440-2
n3023,s1442-2
n3027,s1459-2
n3028,s1447-2
n3026,s1453-2
n3030,s1460-2
n3031,s1448-2
n3029,s1454-2
n3032,s1461-2
n3034,s1449-2
n3033,s1455-2
n3035,s1462-2
n3037,s1450-2
n3036,s1456-2
n3039,s1463-2
n3038,s1451-2
n3040,s1457-2
n3041,s1464-2
n3042,s1452-2
n3043,s1458-2
n3045,s1478-2
n3044,s1465-2
n3046,s1466-2
n3047,s1467-2
n3048,s1468-2
n3049,s1469-2
n3050,s1470-2
n3051,s1471-2
n3052,s1472-2
n3054,s1479-2
n3056,s1480-2
n3053,s1481-2
n3055,s1473-2
n3057,s1474-2
n3058,s1475-2
n3059,s1476-2
n3060,s1495-2
n3062,s1496-2
n3061,s1497-2
n3063,s1482-2
n3064,s1483-2
n3065,s1484-2
n3066,s1485-2
n3067,s1486-2
n3068,s1487-2
n3069,s1488-2
n3070,s1489-2
n3072,s1498-2
n3074,s1499-2
n3073,s1500-2
n3071,s1490-2
n3075,s1491-2
n3076,s1492-2
n3077,s1493-2
n3081,s1518-2
n3078,s1519-2
n3080,s1520-2
n3079,s1501-2
n3082,s1502-2
n3083,s1503-2
n3084,s1504-2
n3088,s1521-2
n3085,s1514-2
n3086,s1515-2
n3090,s1507-2
n3091,s1508-2
n3093,s1516-2
n3092,s1517-2
n3096,s1511-2
n3097,s1512-2
n3099,s1533-2
n3098,s1530-2
n3100,s1523-2
n3101,s1524-2
n3102,s1525-2
n3105,s1531-2
n3103,s1526-2
n3104,s1528-2
n3107,s1532-2
n3108,s1527-2
n3106,s1529-2
n3109,s1546-2
n3111,s1534-2
n3110,s1540-2
n3113,s1547-2
n3114,s1535-2
n3112,s1541-2
n3116,s1548-2
n3117,s1536-2
n3115,s1542-2
n3118,s1549-2
n3120,s1537-2
n3119,s1543-2
n3123,s1550-2
n3122,s1538-2
n3121,s1544-2
n3124,s1551-2
n3125,s1539-2
n3126,s1545-2
n3127,s1552-2
n3129,s1553-2
n3130,s1554-2
n3131,s1555-2
n3132,s1556-2
n3133,s1557-2
n3136,s1566-2
n3135,s1567-2
n3134,s1568-2
n3137,s1558-2
n3138,s1559-2
n3139,s1569-2
n3141,s1570-2
n3140,s1571-2
n3142,s1560-2
n3143,s1561-2
n3145,s1572-2
n3146,s1573-2
n3144,s1574-2
n3147,s1562-2
n3148,s1563-2
n3150,s1587-2
n3151,s1588-2
n3149,s1589-2
n3152,s1575-2
n3153,s1576-2
n3154,s1577-2
n3155,s1578-2
n3156,s1579-2
n3157,s1580-2
n3161,s1591-2
n3160,s1592-2
n3159,s1593-2
n3158,s1581-2
n3162,s1582-2
n3163,s1594-2
n3165,s1595-2
n3164,s1596-2
n3166,s1583-2
