id_m,id_s
n378,s142-2
n377,s143-2
n376,s136-2
n379,s137-2
n380,s138-2
n382,s152-2
n383,s153-2
n381,s145-2
n384,s146-2
n387,s154-2
n386,s155-2
n385,s147-2
n390,s156-2
n391,s157-2
n388,s148-2
n389,s149-2
n393,s150-2
n392,s151-2
n396,s167-2
n395,s163-2
n394,s158-2
n398,s168-2
n397,s159-2
n400,s169-2
n401,s164-2
n399,s160-2
n403,s170-2
n404,s165-2
n402,s161-2
n407,s171-2
n406,s166-2
n405,s162-2
n410,s181-2
n409,s177-2
n408,s172-2
n412,s182-2
n411,s173-2
n415,s183-2
n413,s178-2
n414,s174-2
n417,s184-2
n418,s179-2
n416,s175-2
n420,s185-2
n421,s180-2
n419,s176-2
n423,s196-2
n424,s192-2
n422,s186-2
n427,s197-2
n426,s193-2
n425,s187-2
n430,s198-2
n429,s194-2
n428,s188-2
n433,s195-2
n434,s189-2
n432,s190-2
n431,s191-2
n438,s210-2
n436,s199-2
n437,s200-2
n435,s201-2
n442,s211-2
n439,s202-2
n441,s203-2
n440,s204-2
n445,s212-2
n446,s209-2
n444,s205-2
n443,s206-2
n448,s207-2
n447,s208-2
n453,s225-2
n451,s226-2
n452,s213-2
n450,s214-2
n449,s215-2
n456,s227-2
n457,s228-2
n458,s216-2
n455,s217-2
n454,s218-2
n460,s229-2
n462,s230-2
n463,s219-2
n461,s220-2
n459,s221-2
n466,s231-2
n465,s232-2
n464,s222-2
n467,s223-2
n468,s224-2
n471,s240-2
n470,s241-2
n469,s233-2
n474,s242-2
n475,s243-2
n473,s238-2
n472,s234-2
n476,s235-2
n478,s244-2
n479,s245-2
n477,s236-2
n481,s247-1
n482,s248-1
n484,s260-1
n483,s261-1
n485,s250-1
n486,s251-1
n487,s252-1
n488,s253-1
n489,s254-1
n490,s264-1
n491,s265-1
n492,s256-1
n493,s257-1
n494,s258-1
n495,s267-1
n496,s268-1
n498,s280-1
n497,s281-1
n499,s270-1
n500,s271-1
n501,s272-1
n502,s273-1
n503,s274-1
n505,s284-1
n504,s285-1
n506,s276-1
n507,s277-1
n508,s278-1
n509,s287-1
n510,s288-1
n512,s300-1
n511,s301-1
n513,s290-1
n514,s291-1
n515,s292-1
n516,s293-1
n517,s294-1
n519,s304-1
n518,s305-1
n520,s296-1
n521,s297-1
n522,s298-1
n524,s319-1
n525,s320-1
n523,s307-1
n526,s308-1
n527,s309-1
n528,s310-1
n531,s321-1
n530,s322-1
n529,s311-1
n532,s312-1
n534,s323-1
n535,s324-1
n533,s313-1
n536,s314-1
n537,s315-1
n538,s316-1
n539,s317-1
n540,s318-1
n544,s338-1
n543,s326-1
n541,s327-1
n542,s328-1
n545,s339-1
n546,s340-1
n547,s341-1
n548,s342-1
n550,s329-1
n549,s330-1
n551,s343-1
n554,s344-1
n552,s331-1
n553,s332-1
n555,s345-1
n558,s346-1
n557,s333-1
n556,s334-1
n559,s347-1
n560,s348-1
n563,s349-1
n562,s337-1
n561,s336-1
n567,s366-1
n566,s350-1
n565,s351-1
n564,s352-1
n568,s367-1
n570,s368-1
n572,s353-1
n571,s354-1
n569,s355-1
n573,s369-1
n574,s370-1
n577,s356-1
n575,s357-1
n576,s358-1
n578,s371-1
n582,s372-1
n581,s365-1
n580,s359-1
n579,s360-1
n584,s373-1
n587,s374-1
n586,s361-1
n585,s362-1
n588,s375-1
n589,s376-1
n592,s377-1
n591,s363-1
n590,s364-1
n594,s388-1
n593,s378-1
n595,s389-1
n596,s390-1
n597,s379-1
n598,s391-1
n600,s392-1
n599,s380-1
n602,s393-1
n603,s381-1
n604,s382-1
n607,s394-1
n608,s383-1
n609,s395-1
n611,s396-1
n610,s384-1
n612,s397-1
n615,s398-1
n616,s385-1
n614,s386-1
n613,s387-1
n617,s399-1
n621,s414-1
n619,s400-1
n620,s401-1
n618,s402-1
n622,s415-1
n623,s416-1
n625,s403-1
n626,s404-1
n624,s405-1
n627,s417-1
n631,s418-1
n630,s406-1
n629,s407-1
n628,s408-1
n632,s419-1
n636,s420-1
n634,s409-1
n635,s410-1
n633,s411-1
n637,s421-1
n638,s247-2
n639,s248-2
n641,s260-2
n640,s261-2
n642,s250-2
n643,s251-2
n644,s252-2
n645,s253-2
n646,s254-2
n647,s264-2
n648,s265-2
n649,s256-2
n650,s257-2
n651,s258-2
n652,s267-2
n653,s268-2
n655,s280-2
n654,s281-2
n656,s270-2
n657,s271-2
n658,s272-2
n659,s273-2
n660,s274-2
n662,s284-2
n661,s285-2
n663,s276-2
n664,s277-2
n665,s278-2
n666,s287-2
n667,s288-2
n669,s300-2
n668,s301-2
n670,s290-2
n671,s291-2
n672,s292-2
n673,s293-2
n674,s294-2
n676,s304-2
n675,s305-2
n677,s296-2
n678,s297-2
n679,s298-2
n681,s319-2
n682,s320-2
n680,s307-2
n683,s308-2
n684,s309-2
n685,s310-2
n688,s321-2
n687,s322-2
n686,s311-2
n689,s312-2
n691,s323-2
n692,s324-2
n690,s313-2
n693,s314-2
n694,s315-2
n695,s316-2
n696,s317-2
n697,s318-2
n701,s338-2
n700,s326-2
n698,s327-2
n699,s328-2
n702,s339-2
n703,s340-2
n704,s341-2
n705,s342-2
n707,s329-2
n706,s330-2
n708,s343-2
n711,s344-2
n709,s331-2
n710,s332-2
n712,s345-2
n715,s346-2
n714,s333-2
n713,s334-2
n716,s347-2
n717,s348-2
n720,s349-2
n719,s337-2
n718,s336-2
n724,s366-2
n723,s350-2
n722,s351-2
n721,s352-2
n725,s367-2
n727,s368-2
n729,s353-2
n728,s354-2
n726,s355-2
n730,s369-2
n731,s370-2
n734,s356-2
n732,s357-2
n733,s358-2
n735,s371-2
n739,s372-2
n738,s365-2
n737,s359-2
n736,s360-2
n741,s373-2
n744,s374-2
n743,s361-2
n742,s362-2
n745,s375-2
n746,s376-2
n749,s377-2
n748,s363-2
n747,s364-2
n751,s388-2
n750,s378-2
n752,s389-2
n753,s390-2
n754,s379-2
n755,s391-2
n757,s392-2
n756,s380-2
n759,s393-2
n760,s381-2
n761,s382-2
n764,s394-2
n765,s383-2
n766,s395-2
n768,s396-2
n767,s384-2
n769,s397-2
n772,s398-2
n773,s385-2
n771,s386-2
n770,s387-2
n774,s399-2
n778,s414-2
n776,s400-2
n777,s401-2
n775,s402-2
n779,s415-2
n780,s416-2
n782,s403-2
n783,s404-2
n781,s405-2
n784,s417-2
n788,s418-2
n787,s406-2
n786,s407-2
n785,s408-2
n789,s419-2
n793,s420-2
n791,s409-2
n792,s410-2
n790,s411-2
n794,s421-2
n795,s423-1
n796,s424-1
n797,s436-1
n798,s437-1
n799,s426-1
n800,s427-1
n801,s428-1
n802,s429-1
n803,s430-1
n805,s440-1
n804,s441-1
n806,s432-1
n807,s433-1
n808,s434-1
n811,s455-1
n810,s456-1
n809,s443-1
n812,s444-1
n815,s457-1
n814,s458-1
n813,s445-1
n816,s446-1
n819,s459-1
n818,s460-1
n817,s447-1
n820,s448-1
n821,s449-1
n822,s450-1
n824,s462-1
n823,s463-1
n825,s452-1
n826,s453-1
n827,s454-1
n830,s477-1
n831,s478-1
n829,s479-1
n828,s465-1
n832,s466-1
n833,s467-1
n834,s468-1
n835,s469-1
n836,s470-1
n838,s480-1
n839,s481-1
n840,s482-1
n837,s471-1
n841,s472-1
n842,s473-1
n843,s474-1
n844,s475-1
n845,s476-1
n847,s493-1
n848,s494-1
n846,s483-1
n849,s484-1
n850,s485-1
n851,s486-1
n855,s495-1
n854,s496-1
n853,s497-1
n852,s487-1
n856,s488-1
n860,s498-1
n859,s499-1
n857,s489-1
n858,s490-1
n862,s491-1
n861,s492-1
n863,s500-1
n864,s501-1
n865,s513-1
n866,s514-1
n867,s503-1
n868,s504-1
n869,s505-1
n870,s506-1
n871,s507-1
n873,s517-1
n872,s518-1
n874,s509-1
n875,s510-1
n876,s511-1
n877,s520-1
n878,s521-1
n880,s533-1
n879,s534-1
n881,s523-1
n882,s524-1
n883,s525-1
n884,s526-1
n885,s527-1
n887,s537-1
n886,s538-1
n888,s529-1
n889,s530-1
n890,s531-1
n891,s540-1
n892,s541-1
n893,s553-1
n894,s554-1
n895,s543-1
n898,s555-1
n897,s556-1
n896,s544-1
n899,s545-1
n900,s546-1
n901,s547-1
n903,s558-1
n902,s559-1
n904,s549-1
n907,s560-1
n906,s561-1
n905,s550-1
n908,s551-1
n909,s562-1
n910,s563-1
n911,s573-1
n912,s574-1
n913,s564-1
n915,s575-1
n914,s576-1
n916,s565-1
n917,s566-1
n919,s577-1
n920,s570-1
n918,s567-1
n921,s578-1
n922,s568-1
n924,s579-1
n925,s571-1
n923,s569-1
n927,s598-1
n928,s580-1
n926,s581-1
n929,s582-1
n930,s599-1
n931,s600-1
n934,s583-1
n932,s584-1
n933,s585-1
n935,s601-1
n939,s602-1
n938,s586-1
n937,s587-1
n936,s588-1
n940,s603-1
n944,s604-1
n943,s589-1
n941,s590-1
n942,s591-1
n945,s605-1
n948,s606-1
n947,s592-1
n946,s593-1
n949,s607-1
n952,s608-1
n951,s594-1
n950,s595-1
n954,s609-1
n953,s596-1
n955,s597-1
n956,s625-1
n959,s610-1
n958,s611-1
n957,s612-1
n960,s626-1
n964,s627-1
n962,s613-1
n963,s614-1
n961,s615-1
n965,s628-1
n970,s629-1
n967,s616-1
n968,s617-1
n969,s618-1
n966,s619-1
n971,s630-1
n975,s631-1
n972,s620-1
n973,s621-1
n974,s622-1
n976,s632-1
n977,s423-2
n978,s424-2
n979,s436-2
n980,s437-2
n981,s426-2
n982,s427-2
n983,s428-2
n984,s429-2
n985,s430-2
n987,s440-2
n986,s441-2
n988,s432-2
n989,s433-2
n990,s434-2
n993,s455-2
n992,s456-2
n991,s443-2
n994,s444-2
n997,s457-2
n996,s458-2
n995,s445-2
n998,s446-2
n1001,s459-2
n1000,s460-2
n999,s447-2
n1002,s448-2
n1003,s449-2
n1004,s450-2
n1006,s462-2
n1005,s463-2
n1007,s452-2
n1008,s453-2
n1009,s454-2
n1012,s477-2
n1013,s478-2
n1011,s479-2
n1010,s465-2
n1014,s466-2
n1015,s467-2
n1016,s468-2
n1017,s469-2
n1018,s470-2
n1020,s480-2
n1021,s481-2
n1022,s482-2
n1019,s471-2
n1023,s472-2
n1024,s473-2
n1025,s474-2
n1026,s475-2
n1027,s476-2
n1029,s493-2
n1030,s494-2
n1028,s483-2
n1031,s484-2
n1032,s485-2
n1033,s486-2
n1037,s495-2
n1036,s496-2
n1035,s497-2
n1034,s487-2
n1038,s488-2
n1042,s498-2
n1041,s499-2
n1039,s489-2
n1040,s490-2
n1044,s491-2
n1043,s492-2
n1045,s500-2
n1046,s501-2
n1047,s513-2
n1048,s514-2
n1049,s503-2
n1050,s504-2
n1051,s505-2
n1052,s506-2
n1053,s507-2
n1055,s517-2
n1054,s518-2
n1056,s509-2
n1057,s510-2
n1058,s511-2
n1059,s520-2
n1060,s521-2
n1062,s533-2
n1061,s534-2
n1063,s523-2
n1064,s524-2
n1065,s525-2
n1066,s526-2
n1067,s527-2
n1069,s537-2
n1068,s538-2
n1070,s529-2
n1071,s530-2
n1072,s531-2
n1073,s540-2
n1074,s541-2
n1075,s553-2
n1076,s554-2
n1077,s543-2
n1080,s555-2
n1079,s556-2
n1078,s544-2
n1081,s545-2
n1082,s546-2
n1083,s547-2
n1085,s558-2
n1084,s559-2
n1086,s549-2
n1089,s560-2
n1088,s561-2
n1087,s550-2
n1090,s551-2
n1091,s562-2
n1092,s563-2
n1093,s573-2
n1094,s574-2
n1095,s564-2
n1097,s575-2
n1096,s576-2
n1098,s565-2
n1099,s566-2
n1101,s577-2
n1102,s570-2
n1100,s567-2
n1103,s578-2
n1104,s568-2
n1106,s579-2
n1107,s571-2
n1105,s569-2
n1109,s598-2
n1110,s580-2
n1108,s581-2
n1111,s582-2
n1112,s599-2
n1113,s600-2
n1116,s583-2
n1114,s584-2
n1115,s585-2
n1117,s601-2
n1121,s602-2
n1120,s586-2
n1119,s587-2
n1118,s588-2
n1122,s603-2
n1126,s604-2
n1125,s589-2
n1123,s590-2
n1124,s591-2
n1127,s605-2
n1130,s606-2
n1129,s592-2
n1128,s593-2
n1131,s607-2
n1134,s608-2
n1133,s594-2
n1132,s595-2
n1136,s609-2
n1135,s596-2
n1137,s597-2
n1138,s625-2
n1141,s610-2
n1140,s611-2
n1139,s612-2
n1142,s626-2
n1146,s627-2
n1144,s613-2
n1145,s614-2
n1143,s615-2
n1147,s628-2
n1152,s629-2
n1149,s616-2
n1150,s617-2
n1151,s618-2
n1148,s619-2
n1153,s630-2
n1157,s631-2
n1154,s620-2
n1155,s621-2
n1156,s622-2
n1158,s632-2
n1160,s645-1
n1159,s634-1
n1161,s646-1
n1162,s647-1
n1164,s648-1
n1163,s635-1
n1166,s649-1
n1165,s650-1
n1168,s651-1
n1167,s636-1
n1171,s652-1
n1172,s637-1
n1173,s653-1
n1174,s638-1
n1175,s654-1
n1176,s639-1
n1177,s655-1
n1178,s656-1
n1179,s657-1
n1180,s658-1
n1181,s659-1
n1183,s660-1
n1182,s641-1
n1184,s642-1
n1185,s661-1
n1186,s643-1
n1187,s662-1
n1188,s644-1
n1189,s674-1
n1190,s663-1
n1191,s675-1
n1192,s676-1
n1194,s677-1
n1193,s664-1
n1195,s678-1
n1196,s679-1
n1198,s680-1
n1197,s665-1
n1201,s681-1
n1203,s666-1
n1202,s682-1
n1204,s667-1
n1205,s683-1
n1206,s668-1
n1207,s684-1
n1208,s685-1
n1209,s686-1
n1210,s687-1
n1211,s688-1
n1213,s689-1
n1212,s670-1
n1214,s671-1
n1215,s690-1
n1216,s672-1
n1217,s691-1
n1218,s673-1
n1220,s702-1
n1219,s692-1
n1221,s703-1
n1222,s704-1
n1223,s705-1
n1224,s693-1
n1225,s706-1
n1226,s707-1
n1227,s708-1
n1228,s694-1
n1230,s709-1
n1233,s695-1
n1232,s710-1
n1234,s696-1
n1235,s711-1
n1236,s697-1
n1237,s712-1
n1238,s713-1
n1240,s714-1
n1239,s698-1
n1241,s715-1
n1242,s716-1
n1244,s717-1
n1243,s699-1
n1246,s718-1
n1249,s700-1
n1248,s719-1
n1250,s701-1
n1252,s729-1
n1251,s720-1
n1253,s730-1
n1254,s731-1
n1256,s732-1
n1255,s721-1
n1257,s733-1
n1258,s734-1
n1259,s735-1
n1261,s728-1
n1260,s722-1
n1262,s723-1
n1263,s736-1
n1264,s737-1
n1267,s738-1
n1266,s724-1
n1265,s725-1
n1268,s739-1
n1269,s740-1
n1270,s741-1
n1271,s742-1
n1272,s743-1
n1273,s744-1
n1275,s726-1
n1274,s727-1
n1276,s745-1
n1277,s746-1
n1278,s766-1
n1279,s747-1
n1280,s748-1
n1281,s749-1
n1283,s768-1
n1284,s750-1
n1285,s751-1
n1286,s752-1
n1287,s753-1
n1288,s754-1
n1289,s755-1
n1290,s770-1
n1291,s756-1
n1292,s757-1
n1293,s758-1
n1295,s772-1
n1296,s759-1
n1297,s760-1
n1298,s761-1
n1299,s762-1
n1300,s763-1
n1301,s764-1
n1302,s765-1
n1303,s793-1
n1304,s774-1
n1305,s775-1
n1306,s776-1
n1307,s794-1
n1308,s795-1
n1309,s777-1
n1310,s778-1
n1311,s779-1
n1312,s780-1
n1313,s781-1
n1314,s782-1
n1315,s797-1
n1316,s783-1
n1317,s784-1
n1318,s785-1
n1320,s799-1
n1321,s786-1
n1322,s787-1
n1323,s788-1
n1324,s789-1
n1325,s790-1
n1326,s791-1
n1327,s792-1
n1328,s819-1
n1329,s801-1
n1330,s802-1
n1331,s803-1
n1333,s821-1
n1334,s804-1
n1335,s805-1
n1336,s806-1
n1338,s823-1
n1339,s807-1
n1340,s808-1
n1341,s809-1
n1342,s824-1
n1343,s810-1
n1344,s811-1
n1345,s812-1
n1347,s826-1
n1348,s813-1
n1349,s814-1
n1350,s815-1
n1352,s828-1
n1353,s816-1
n1354,s817-1
n1355,s818-1
n1356,s843-1
n1357,s829-1
n1358,s830-1
n1359,s831-1
n1361,s845-1
n1362,s832-1
n1363,s833-1
n1365,s834-1
n1366,s847-1
n1368,s835-1
n1369,s836-1
n1370,s837-1
n1371,s848-1
n1372,s838-1
n1373,s839-1
n1374,s840-1
n1377,s850-1
n1376,s841-1
n1379,s645-2
n1378,s634-2
n1380,s646-2
n1381,s647-2
n1383,s648-2
n1382,s635-2
n1385,s649-2
n1384,s650-2
n1387,s651-2
n1386,s636-2
n1390,s652-2
n1391,s637-2
n1392,s653-2
n1393,s638-2
n1394,s654-2
n1395,s639-2
n1396,s655-2
n1397,s656-2
n1398,s657-2
n1399,s658-2
n1400,s659-2
n1402,s660-2
n1401,s641-2
n1403,s642-2
n1404,s661-2
n1405,s643-2
n1406,s662-2
n1407,s644-2
n1408,s674-2
n1409,s663-2
n1410,s675-2
n1411,s676-2
n1413,s677-2
n1412,s664-2
n1414,s678-2
n1415,s679-2
n1417,s680-2
n1416,s665-2
n1420,s681-2
n1422,s666-2
n1421,s682-2
n1423,s667-2
n1424,s683-2
n1425,s668-2
n1426,s684-2
n1427,s685-2
n1428,s686-2
n1429,s687-2
n1430,s688-2
n1432,s689-2
n1431,s670-2
n1433,s671-2
n1434,s690-2
n1435,s672-2
n1436,s691-2
n1437,s673-2
n1439,s702-2
n1438,s692-2
n1440,s703-2
n1441,s704-2
n1442,s705-2
n1443,s693-2
n1444,s706-2
n1445,s707-2
n1446,s708-2
n1447,s694-2
n1449,s709-2
n1452,s695-2
n1451,s710-2
n1453,s696-2
n1454,s711-2
n1455,s697-2
n1456,s712-2
n1457,s713-2
n1459,s714-2
n1458,s698-2
n1460,s715-2
n1461,s716-2
n1463,s717-2
n1462,s699-2
n1465,s718-2
n1468,s700-2
n1467,s719-2
n1469,s701-2
n1471,s729-2
n1470,s720-2
n1472,s730-2
n1473,s731-2
n1475,s732-2
n1474,s721-2
n1476,s733-2
n1477,s734-2
n1478,s735-2
n1480,s728-2
n1479,s722-2
n1481,s723-2
n1482,s736-2
n1483,s737-2
n1486,s738-2
n1485,s724-2
n1484,s725-2
n1487,s739-2
n1488,s740-2
n1489,s741-2
n1490,s742-2
n1491,s743-2
n1492,s744-2
n1494,s726-2
n1493,s727-2
n1495,s745-2
n1496,s746-2
n1497,s766-2
n1498,s747-2
n1499,s748-2
n1500,s749-2
n1502,s768-2
n1503,s750-2
n1504,s751-2
n1505,s752-2
n1506,s753-2
n1507,s754-2
n1508,s755-2
n1509,s770-2
n1510,s756-2
n1511,s757-2
n1512,s758-2
n1514,s772-2
n1515,s759-2
n1516,s760-2
n1517,s761-2
n1518,s762-2
n1519,s763-2
n1520,s764-2
n1521,s765-2
n1522,s793-2
n1523,s774-2
n1524,s775-2
n1525,s776-2
n1526,s794-2
n1527,s795-2
n1528,s777-2
n1529,s778-2
n1530,s779-2
n1531,s780-2
n1532,s781-2
n1533,s782-2
n1534,s797-2
n1535,s783-2
n1536,s784-2
n1537,s785-2
n1539,s799-2
n1540,s786-2
n1541,s787-2
n1542,s788-2
n1543,s789-2
n1544,s790-2
n1545,s791-2
n1546,s792-2
n1547,s819-2
n1548,s801-2
n1549,s802-2
n1550,s803-2
n1552,s821-2
n1553,s804-2
n1554,s805-2
n1555,s806-2
n1557,s823-2
n1558,s807-2
n1559,s808-2
n1560,s809-2
n1561,s824-2
n1562,s810-2
n1563,s811-2
n1564,s812-2
n1566,s826-2
n1567,s813-2
n1568,s814-2
n1569,s815-2
n1571,s828-2
n1572,s816-2
n1573,s817-2
n1574,s818-2
n1575,s843-2
n1576,s829-2
n1577,s830-2
n1578,s831-2
n1580,s845-2
n1581,s832-2
n1582,s833-2
n1584,s834-2
n1585,s847-2
n1587,s835-2
n1588,s836-2
n1589,s837-2
n1590,s848-2
n1591,s838-2
n1592,s839-2
n1593,s840-2
n1596,s850-2
n1595,s841-2
n1597,s861-1
n1596a,s852-1
n1598,s862-1
n1599,s863-1
n1600,s864-1
n1601,s853-1
n1602,s865-1
n1603,s866-1
n1605,s867-1
n1604,s854-1
n1606,s868-1
n1607,s869-1
n1609,s870-1
n1608,s855-1
n1610,s871-1
n1611,s872-1
n1612,s873-1
n1613,s874-1
n1614,s875-1
n1616,s876-1
n1615,s857-1
n1620,s858-1
n1618,s877-1
n1619,s859-1
n1621,s878-1
n1623,s860-1
n1624,s888-1
n1625,s879-1
n1626,s889-1
n1627,s890-1
n1629,s891-1
n1628,s880-1
n1630,s892-1
n1631,s893-1
n1633,s894-1
n1632,s881-1
n1634,s895-1
n1637,s897-1
n1636,s882-1
n1638,s898-1
n1639,s899-1
n1640,s900-1
n1641,s901-1
n1642,s902-1
n1643,s903-1
n1644,s884-1
n1649,s885-1
n1647,s904-1
n1650,s886-1
n1648,s905-1
n1651,s887-1
n1652,s914-1
n1653,s906-1
n1654,s915-1
n1655,s916-1
n1656,s917-1
n1657,s907-1
n1658,s918-1
n1659,s919-1
n1660,s920-1
n1661,s921-1
n1662,s922-1
n1663,s909-1
n1665,s923-1
n1664,s910-1
n1666,s924-1
n1667,s925-1
n1669,s926-1
n1668,s911-1
n1670,s927-1
n1671,s928-1
n1672,s929-1
n1673,s930-1
n1674,s931-1
n1675,s913-1
n1677,s939-1
n1676,s932-1
n1678,s940-1
n1679,s941-1
n1681,s942-1
n1680,s933-1
n1682,s943-1
n1683,s944-1
n1685,s945-1
n1684,s934-1
n1686,s946-1
n1687,s947-1
n1690,s948-1
n1688,s935-1
n1689,s936-1
n1692,s937-1
n1691,s938-1
n1694,s960-1
n1693,s949-1
n1695,s961-1
n1696,s962-1
n1698,s963-1
n1697,s950-1
n1699,s964-1
n1700,s965-1
n1702,s966-1
n1701,s951-1
n1704,s967-1
n1707,s952-1
n1706,s968-1
n1708,s953-1
n1709,s969-1
n1710,s954-1
n1711,s970-1
n1712,s971-1
n1713,s972-1
n1714,s973-1
n1715,s974-1
n1717,s975-1
n1716,s956-1
n1718,s957-1
n1719,s976-1
n1720,s958-1
n1721,s977-1
n1722,s959-1
n1723,s989-1
n1724,s978-1
n1726,s990-1
n1725,s991-1
n1727,s992-1
n1728,s979-1
n1729,s993-1
n1730,s994-1
n1732,s995-1
n1731,s980-1
n1735,s996-1
n1737,s981-1
n1736,s997-1
n1738,s982-1
n1739,s998-1
n1740,s983-1
n1741,s999-1
n1742,s1000-1
n1743,s1001-1
n1744,s1002-1
n1745,s1003-1
n1747,s1004-1
n1746,s985-1
n1748,s986-1
n1749,s1005-1
n1750,s987-1
n1751,s1006-1
n1752,s988-1
n1754,s1017-1
n1753,s1007-1
n1755,s1018-1
n1756,s1019-1
n1758,s1020-1
n1757,s1008-1
n1759,s1021-1
n1760,s1022-1
n1762,s1023-1
n1761,s1009-1
n1764,s1024-1
n1766,s1010-1
n1767,s1025-1
n1768,s1011-1
n1770,s1026-1
n1769,s1012-1
n1771,s1027-1
n1772,s1028-1
n1773,s1029-1
n1774,s1013-1
n1775,s1030-1
n1776,s1031-1
n1777,s1032-1
n1778,s1014-1
n1780,s1033-1
n1783,s1015-1
n1782,s1034-1
n1784,s1016-1
n1785,s1045-1
n1786,s1035-1
n1787,s1046-1
n1788,s1047-1
n1789,s1048-1
n1790,s1036-1
n1791,s1049-1
n1792,s1050-1
n1793,s1051-1
n1794,s1037-1
n1796,s1052-1
n1799,s1038-1
n1798,s1053-1
n1800,s1039-1
n1804,s1056-1
n1801,s1054-1
n1805,s1057-1
n1803,s1043-1
n1802,s1040-1
n1806,s1041-1
n1808,s1055-1
n1809,s1044-1
n1807,s1042-1
n1811,s1076-1
n1810,s1058-1
n1812,s1059-1
n1813,s1060-1
n1814,s1078-1
n1816,s1061-1
n1817,s1062-1
n1818,s1063-1
n1820,s1080-1
n1821,s1064-1
n1822,s1065-1
n1823,s1066-1
n1825,s1081-1
n1824,s1067-1
n1826,s1068-1
n1827,s1069-1
n1829,s1083-1
n1830,s1070-1
n1831,s1071-1
n1832,s1072-1
n1833,s1085-1
n1835,s1073-1
n1836,s1074-1
n1837,s1075-1
n1838,s1100-1
n1839,s1086-1
n1840,s1087-1
n1841,s1088-1
n1843,s1102-1
n1844,s1089-1
n1845,s1090-1
n1847,s1091-1
n1848,s1104-1
n1849,s1092-1
n1851,s1093-1
n1852,s1094-1
n1853,s1105-1
n1854,s1095-1
n1855,s1096-1
n1856,s1097-1
n1858,s1107-1
n1859,s1098-1
n1861,s861-2
n1860,s852-2
n1862,s862-2
n1863,s863-2
n1864,s864-2
n1865,s853-2
n1866,s865-2
n1867,s866-2
n1869,s867-2
n1868,s854-2
n1870,s868-2
n1871,s869-2
n1873,s870-2
n1872,s855-2
n1874,s871-2
n1875,s872-2
n1876,s873-2
n1877,s874-2
n1878,s875-2
n1880,s876-2
n1879,s857-2
n1884,s858-2
n1882,s877-2
n1883,s859-2
n1885,s878-2
n1887,s860-2
n1888,s888-2
n1889,s879-2
n1890,s889-2
n1891,s890-2
n1893,s891-2
n1892,s880-2
n1894,s892-2
n1895,s893-2
n1897,s894-2
n1896,s881-2
n1898,s895-2
n1901,s897-2
n1900,s882-2
n1902,s898-2
n1903,s899-2
n1904,s900-2
n1905,s901-2
n1906,s902-2
n1907,s903-2
n1908,s884-2
n1913,s885-2
n1911,s904-2
n1914,s886-2
n1912,s905-2
n1915,s887-2
n1916,s914-2
n1917,s906-2
n1918,s915-2
n1919,s916-2
n1920,s917-2
n1921,s907-2
n1922,s918-2
n1923,s919-2
n1924,s920-2
n1925,s921-2
n1926,s922-2
n1927,s909-2
n1929,s923-2
n1928,s910-2
n1930,s924-2
n1931,s925-2
n1933,s926-2
n1932,s911-2
n1934,s927-2
n1935,s928-2
n1936,s929-2
n1937,s930-2
n1938,s931-2
n1939,s913-2
n1941,s939-2
n1940,s932-2
n1942,s940-2
n1943,s941-2
n1945,s942-2
n1944,s933-2
n1946,s943-2
n1947,s944-2
n1949,s945-2
n1948,s934-2
n1950,s946-2
n1951,s947-2
n1954,s948-2
n1952,s935-2
n1953,s936-2
n1956,s937-2
n1955,s938-2
n1958,s960-2
n1957,s949-2
n1959,s961-2
n1960,s962-2
n1962,s963-2
n1961,s950-2
n1963,s964-2
n1964,s965-2
n1966,s966-2
n1965,s951-2
n1968,s967-2
n1971,s952-2
n1970,s968-2
n1972,s953-2
n1973,s969-2
n1974,s954-2
n1975,s970-2
n1976,s971-2
n1977,s972-2
n1978,s973-2
n1979,s974-2
n1981,s975-2
n1980,s956-2
n1982,s957-2
n1983,s976-2
n1984,s958-2
n1985,s977-2
n1986,s959-2
n1987,s989-2
n1988,s978-2
n1990,s990-2
n1989,s991-2
n1991,s992-2
n1992,s979-2
n1993,s993-2
n1994,s994-2
n1996,s995-2
n1995,s980-2
n1999,s996-2
n2001,s981-2
n2000,s997-2
n2002,s982-2
n2003,s998-2
n2004,s983-2
n2005,s999-2
n2006,s1000-2
n2007,s1001-2
n2008,s1002-2
n2009,s1003-2
n2011,s1004-2
n2010,s985-2
n2012,s986-2
n2013,s1005-2
n2014,s987-2
n2015,s1006-2
n2016,s988-2
n2018,s1017-2
n2017,s1007-2
n2019,s1018-2
n2020,s1019-2
n2022,s1020-2
n2021,s1008-2
n2023,s1021-2
n2024,s1022-2
n2026,s1023-2
n2025,s1009-2
n2028,s1024-2
n2030,s1010-2
n2031,s1025-2
n2032,s1011-2
n2034,s1026-2
n2033,s1012-2
n2035,s1027-2
n2036,s1028-2
n2037,s1029-2
n2038,s1013-2
n2039,s1030-2
n2040,s1031-2
n2041,s1032-2
n2042,s1014-2
n2044,s1033-2
n2047,s1015-2
n2046,s1034-2
n2048,s1016-2
n2049,s1045-2
n2050,s1035-2
n2051,s1046-2
n2052,s1047-2
n2053,s1048-2
n2054,s1036-2
n2055,s1049-2
n2056,s1050-2
n2057,s1051-2
n2058,s1037-2
n2060,s1052-2
n2063,s1038-2
n2062,s1053-2
n2064,s1039-2
n2068,s1056-2
