id_m,id_s
n1719,s1827-1
n1720,s1828-1
n1721,s1845-1
n1722,s1863-1
n1723,s1864-1
n1729,s1865-1
n1740,s1861-1
n1739,s1860-1
n1738,s1859-1
n1737,s1858-1
n1736,s1857-1
n1735,s1856-1
n1734,s1855-1
n1733,s1854-1
n1732,s1853-1
n1731,s1852-1
n1730,s1851-1
n1728,s1850-1
n1727,s1849-1
n1726,s1848-1
n1725,s1847-1
n1724,s1846-1
n1741,s1871-1
n1742,s1872-1
n1743,s1873-1
n1744,s1867-1
n1745,s1875-1
n1746,s1876-1
n1747,s1877-1
n1748,s1868-1
n1749,s1879-1
n1750,s1880-1
n1751,s1881-1
n1752,s1923-1
n1753,s1884-1
n1754,s1924-1
n1755,s1885-1
n1756,s1925-1
n1757,s1886-1
n1758,s1926-1
n1759,s1887-1
n1763,s1927-1
n1762,s1928-1
n1761,s1929-1
n1760,s1888-1
n1766,s1891-1
n1764,s1889-1
n1765,s1890-1
n1767,s1892-1
n1768,s1893-1
n1769,s1894-1
n1770,s1895-1
n1798,s1954-1
n1771,s1896-1
n1772,s1897-1
n1773,s1898-1
n1774,s1899-1
n1775,s1900-1
n1776,s1901-1
n1777,s1902-1
n1778,s1903-1
n1779,s1904-1
n1780,s1905-1
n1781,s1906-1
n1782,s1907-1
n1783,s1908-1
n1784,s1909-1
n1785,s1910-1
n1786,s1911-1
n1787,s1912-1
n1788,s1913-1
n1797,s1922-1
n1796,s1921-1
n1795,s1920-1
n1789,s1914-1
n1790,s1915-1
n1791,s1916-1
n1794,s1919-1
n1792,s1917-1
n1793,s1918-1
n1800,s1931-1
n1803,s1932-1
n1804,s1933-1
n1805,s1956-1
n1807,s1935-1
n1810,s1936-1
n1811,s1937-1
n1812,s1958-1
n1814,s1939-1
n1817,s1940-1
n1816,s1941-1
n1819,s1960-1
n1823,s1943-1
n1824,s1944-1
n1825,s1945-1
n1827,s1962-1
n1826,s1946-1
n1828,s1947-1
n1829,s1963-1
n1830,s1948-1
n1831,s1964-1
n1832,s1949-1
n1833,s1965-1
n1834,s1950-1
n1836,s1966-1
n1837,s1951-1
n1839,s1967-1
n1845,s1968-1
n1852,s1969-1
n1855,s1952-1
n1856,s1953-1
n1858,s1991-1
n1856a,s1970-1
n1859,s1992-1
n1860,s1993-1
n1861,s1994-1
n1862,s1995-1
n1863,s1996-1
n1864,s1997-1
n1865,s1998-1
n1868,s1999-1
n1866,s2000-1
n1867,s1972-1
n1869,s1973-1
n1870,s1974-1
n1871,s1975-1
n1872,s1976-1
n1873,s1977-1
n1874,s1978-1
n1875,s1979-1
n1877,s2002-1
n1876,s1980-1
n1878,s2003-1
n1879,s2004-1
n1880,s2005-1
n1881,s2006-1
n1882,s1981-1
n1883,s2007-1
n1884,s2008-1
n1885,s2009-1
n1887,s2010-1
n1888,undefined
n1889,s2011-1
n1886,s1983-1
n1890,s1984-1
n1891,s1985-1
n1892,s1986-1
n1893,s1987-1
n1894,s1988-1
n1895,s1989-1
n1896,s1990-1
n1898,s2040-1
n1897,s2013-1
n1899,s2041-1
n1900,s2042-1
n1901,s2043-1
n1903,s2044-1
n1902,s2014-1
n1904,s2045-1
n1905,s2046-1
n1906,s2047-1
n1909,s2048-1
n1908,s2049-1
n1907,s2016-1
n1910,s2017-1
n1911,s2018-1
n1912,s2019-1
n1913,s2020-1
n1914,s2021-1
n1915,s2022-1
n1916,s2023-1
n1918,s2050-1
n1919,s2051-1
n1917,s2024-1
n1920,s2025-1
n1921,s2026-1
n1922,s2027-1
n1923,s2028-1
n1924,s2029-1
n1925,s2030-1
n1926,s2031-1
n1927,s2032-1
n1928,s2033-1
n1929,s2034-1
n1930,s2035-1
n1934,s2054-1
n1932,s2055-1
n1933,s2056-1
n1931,s2036-1
n1935,s2037-1
n1936,s2038-1
n1937,s2039-1
n1939,s2074-1
n1940,s2075-1
n1938,s2057-1
n1943,s2077-1
n1944,s2078-1
n1942,s2079-1
n1941,s2059-1
n1945,s2060-1
n1946,s2061-1
n1947,s2062-1
n1950,s2080-1
n1949,s2081-1
n1948,s2063-1
n1952,s2083-1
n1951,s2084-1
n1953,s2085-1
n1954,s2065-1
n1955,s2066-1
n1956,s2067-1
n1957,s2068-1
n1959,s2086-1
n1960,s2087-1
n1958,s2069-1
n1964,s2089-1
n1962,s2071-1
n1961,s2072-1
n1963,s2073-1
n1965,s2090-1
n1966,s2091-1
n1967,s2092-1
n1968,s2093-1
n1969,s2094-1
n1970,s2095-1
n1971,s2096-1
n1975,s2118-1
n1974,s2097-1
n1972,s2098-1
n1973,s2099-1
n1976,s2120-1
n1977,s2101-1
n1979,s2102-1
n1978,s2103-1
n1980,s2104-1
n1981,s2121-1
n1982,s2122-1
n1983,s2123-1
n1987,s2124-1
n1985,s2105-1
n1986,s2106-1
n1984,s2107-1
n1990,s2126-1
n1989,s2109-1
n1988,s2110-1
n1991,s2111-1
n1992,s2112-1
n1993,s2127-1
n1994,s2128-1
n1995,s2129-1
n183,s213-1
n440,s473-1
n442,s474-1
n498,s525-1
n530,s565-1
n635,s674-1
n756,s804-1
n787,s842-1
n866,s927-1
n1197,s1270-1
n1328,s1441-1
n1500,s1605-1
n1542,s1667-1
n1552,s1698-1
n1996,s2130-1
n1998,s2113-1
n1999,s2114-1
n1997,s2115-1
n540,s566-1
n645,s675-1
n923,s981-1
n1338,s1442-1
n1344,s1444-1
n1345,s1445-1
n1348,s1447-1
n1349,s1448-1
n1494,s1599-1
n1495,s1600-1
n1545,s1669-1
n1546,s1670-1
n1548,s1672-1
n1549,s1673-1
