id_m,id_s
n1658,s1372-1
n1659,s1376-1
n1661,s1379-1
n1660,s1380-1
n1663,s1381-1
n1662,s1382-1
n1665,s1389-1
n1664,s1390-1
n1666,s1384-1
n1667,s1385-1
n1668,s1386-1
n1669,s1387-1
n1670,s1388-1
n1673,s1398-1
n1672,s1399-1
n1671,s1400-1
n1674,s1393-1
n1675,s1394-1
n1676,s1395-1
n1677,s1396-1
n1678,s1397-1
n1680,s1408-1
n1679,s1409-1
n1681,s1403-1
n1682,s1404-1
n1683,s1405-1
n1684,s1406-1
n1685,s1407-1
n1688,s1417-1
n1687,s1418-1
n1686,s1419-1
n1689,s1412-1
n1690,s1413-1
n1691,s1414-1
n1692,s1415-1
n1693,s1416-1
n1695,s1423-1
n1694,s1421-1
n1696,s1424-1
n1697,s1425-1
n1698,s1426-1
n1699,s1427-1
n1700,s1428-1
n1704,s1433-1
n1703,s1429-1
n1702,s1430-1
n1701,s1431-1
n1705,s1434-1
n1706,s1435-1
n1707,s1436-1
n1708,s1437-1
n1709,s1438-1
n1713,s1448-1
n1712,s1439-1
n1711,s1440-1
n1710,s1441-1
n1717,s1449-1
n1716,s1442-1
n1715,s1443-1
n1714,s1444-1
n1721,s1450-1
n1720,s1445-1
n1719,s1446-1
n1718,s1447-1
n1725,s1455-1
n1724,s1451-1
n1723,s1452-1
n1722,s1453-1
n1729,s592-2
n1730,s593-2
n1731,s594-2
n1732,s596-2
n1733,s597-2
n1734,s598-2
n1735,s599-2
n1736,s600-2
n1737,s602-2
n1738,s603-2
n1739,s604-2
n1740,s606-2
n1741,s607-2
n1742,s608-2
n1743,s609-2
n1744,s610-2
n1747,s614-2
n1746,s613-2
n1745,s612-2
n1748,s615-2
n1749,s616-2
n1750,s617-2
n1751,s618-2
n1752,s619-2
n1755,s622-2
n1754,s621-2
n1753,s620-2
n1756,s623-2
n1757,s624-2
n1758,s625-2
n1759,s626-2
n1760,s627-2
n1762,s631-2
n1761,s628-2
n1763,s632-2
n1764,s633-2
n1765,s634-2
n1767,s635-2
n1766,s630-2
n1768,s636-2
n1771,s641-2
n1770,s642-2
n1769,s637-2
undefined,s639-2
n1772,s644-2
n1773,s645-2
n1774,s646-2
n1775,s648-2
n1776,s649-2
n1777,s650-2
n1778,s651-2
n1779,s652-2
n1780,s654-2
n1781,s655-2
n1782,s656-2
n1783,s658-2
n1784,s659-2
n1785,s660-2
n1786,s661-2
n1787,s662-2
n1790,s670-2
n1789,s671-2
n1788,s664-2
n1791,s665-2
n1792,s666-2
n1793,s667-2
n1794,s668-2
n1795,s669-2
n1798,s678-2
n1797,s679-2
n1796,s672-2
n1799,s673-2
n1800,s674-2
n1801,s675-2
n1802,s676-2
n1803,s677-2
n1806,s682-2
n1805,s681-2
n1804,s680-2
n1807,s683-2
n1808,s684-2
n1809,s685-2
n1810,s686-2
n1811,s687-2
n1814,s690-2
n1813,s689-2
n1812,s688-2
n1815,s691-2
n1816,s692-2
n1817,s693-2
n1818,s694-2
n1819,s695-2
n1822,s702-2
n1821,s703-2
n1820,s696-2
n1823,s697-2
n1824,s698-2
n1825,s699-2
n1826,s700-2
n1827,s701-2
n1830,s710-2
n1829,s711-2
n1828,s704-2
n1831,s705-2
n1832,s706-2
n1833,s707-2
n1834,s708-2
n1835,s709-2
n1838,s714-2
n1837,s712-2
n1836,s713-2
n1839,s715-2
n1840,s716-2
n1841,s717-2
n1842,s718-2
n1843,s719-2
n1846,s722-2
n1845,s720-2
n1844,s721-2
n1847,s723-2
n1848,s724-2
n1849,s725-2
n1850,s726-2
n1851,s727-2
n1852,s734-2
n1853,s729-2
n1854,s730-2
n1855,s731-2
n1858,s736-2
n1857,s737-2
n1856,s732-2
n1859,s733-2
n1861,s744-2
n1860,s745-2
n1862,s739-2
n1863,s740-2
n1864,s741-2
n1867,s747-2
n1866,s748-2
n1865,s742-2
n1868,s743-2
n1870,s755-2
n1869,s756-2
n1871,s750-2
n1872,s751-2
n1873,s752-2
n1876,s758-2
n1875,s759-2
n1874,s753-2
n1877,s754-2
n1879,s766-2
n1878,s767-2
n1880,s761-2
n1881,s762-2
n1882,s763-2
n1885,s769-2
n1884,s770-2
n1883,s764-2
n1886,s765-2
n1889,s771-2
n1888,s772-2
n1887,s773-2
n1890,s776-2
n1891,s777-2
n1892,s778-2
n1893,s779-2
n1894,s780-2
n1897,s781-2
n1896,s782-2
n1895,s783-2
n1898,s786-2
n1899,s787-2
n1900,s788-2
n1901,s789-2
n1902,s790-2
n1906,s796-2
n1907,s797-2
n1908,s798-2
n1909,s799-2
n1910,s800-2
n1914,s806-2
n1915,s807-2
n1916,s808-2
n1917,s809-2
n1918,s810-2
n1919,s812-2
n1920,s816-2
n1921,s817-2
n1928,s826-2
n1927,s827-2
n1925,s823-2
n1926,s824-2
n1932,s832-2
n1931,s833-2
n1929,s829-2
n1930,s830-2
n1936,s838-2
n1935,s839-2
n1933,s835-2
n1934,s836-2
n1938,s847-2
n1937,s841-2
n1939,s842-2
n1940,s843-2
n1941,s844-2
n1942,s845-2
n1943,s846-2
n1945,s854-2
n1944,s848-2
n1946,s849-2
n1947,s850-2
n1948,s851-2
n1949,s852-2
n1950,s853-2
n1952,s862-2
n1951,s856-2
n1953,s857-2
n1955,s863-2
n1954,s858-2
n1956,s859-2
n1958,s864-2
n1957,s860-2
n1959,s861-2
n1961,s871-2
n1960,s865-2
n1962,s866-2
n1963,s867-2
n1964,s868-2
n1965,s869-2
n1966,s870-2
n1967,s874-2
n1968,s875-2
n1969,s876-2
n1973,s881-2
n1972,s882-2
n1970,s878-2
n1971,s879-2
n1977,s887-2
n1976,s888-2
n1974,s884-2
n1975,s885-2
n1981,s893-2
n1980,s894-2
n1978,s890-2
n1979,s891-2
n1984,s902-2
n1983,s903-2
n1982,s896-2
n1985,s897-2
n1986,s898-2
n1987,s899-2
n1988,s900-2
n1989,s901-2
n1992,s910-2
n1991,s911-2
n1990,s904-2
n1993,s905-2
n1994,s906-2
n1995,s907-2
n1996,s908-2
n1997,s909-2
n1998,s913-2
n2001,s919-2
n2000,s914-2
n1999,s915-2
n2004,s920-2
n2003,s916-2
n2002,s917-2
n2007,s924-2
n2006,s921-2
n2005,s922-2
n2008,s925-2
n2009,s926-2
n2012,s933-2
n2011,s927-2
n2010,s928-2
n2015,s934-2
n2014,s929-2
n2013,s930-2
n2018,s935-2
n2017,s931-2
n2016,s932-2
n2021,s942-2
n2020,s936-2
n2019,s937-2
n2024,s943-2
n2023,s938-2
n2022,s939-2
n2027,s944-2
n2026,s940-2
n2025,s941-2
n2030,s951-2
n2029,s945-2
n2028,s946-2
n2033,s952-2
n2032,s947-2
n2031,s948-2
n2036,s953-2
n2035,s949-2
n2034,s950-2
n2039,s957-2
n2038,s954-2
n2037,s955-2
n2040,s958-2
n2041,s959-2
n2044,s966-2
n2043,s960-2
n2042,s961-2
n2047,s967-2
n2046,s962-2
n2045,s963-2
n2050,s968-2
n2049,s964-2
n2048,s965-2
n2053,s975-2
n2052,s969-2
n2051,s970-2
n2056,s976-2
n2055,s971-2
n2054,s972-2
n2059,s977-2
n2058,s973-2
n2057,s974-2
n2062,s984-2
n2061,s978-2
n2060,s979-2
n2065,s985-2
n2064,s980-2
n2063,s981-2
n2068,s986-2
n2067,s982-2
n2066,s983-2
n2071,s990-2
n2070,s987-2
n2069,s988-2
n2072,s991-2
n2073,s992-2
n2074,s998-2
n2075,s994-2
n2076,s995-2
n2077,s996-2
n2078,s997-2
n2079,s1001-2
n2080,s1007-2
n2081,s1003-2
n2082,s1004-2
n2083,s1005-2
n2084,s1006-2
n2085,s1010-2
n2086,s1016-2
n2087,s1012-2
n2088,s1013-2
n2089,s1014-2
n2090,s1015-2
n2091,s1019-2
n2092,s1025-2
n2093,s1021-2
n2094,s1022-2
n2095,s1023-2
n2096,s1024-2
n2097,s1028-2
n2098,s1034-2
n2099,s1030-2
n2100,s1031-2
n2101,s1032-2
n2102,s1033-2
n2103,s1037-2
n2104,s1043-2
n2105,s1039-2
n2106,s1040-2
n2107,s1041-2
n2108,s1042-2
n2109,s1046-2
n2110,s1052-2
n2111,s1048-2
n2112,s1049-2
n2113,s1050-2
n2114,s1051-2
n2115,s1055-2
n2116,s1061-2
n2117,s1057-2
n2118,s1058-2
n2119,s1059-2
n2120,s1060-2
n2121,s1064-2
n2122,s1071-2
n2123,s1066-2
n2124,s1067-2
n2125,s1068-2
n2126,s1069-2
n2127,s1070-2
n2128,s1073-2
n2129,s1074-2
n2130,s1075-2
n2131,s1076-2
n2132,s1077-2
n2133,s1078-2
n2134,s1080-2
n2137,s1085-2
n2136,s1082-2
n2135,s1083-2
n2140,s1090-2
n2139,s1086-2
n2138,s1087-2
n2141,s1092-2
n2142,s1096-2
n2145,s1098-2
n2144,s1094-2
n2143,s1095-2
n2148,s1103-2
n2147,s1099-2
n2146,s1100-2
n2149,s1105-2
n2150,s1109-2
n2153,s1111-2
n2152,s1107-2
n2151,s1108-2
n2156,s1116-2
n2155,s1112-2
n2154,s1113-2
n2157,s1118-2
n2159,s1120-2
n2161,s1123-2
n2162,s1124-2
n2163,s1125-2
n2164,s1127-2
n2165,s1128-2
n2166,s1129-2
n2167,s1130-2
n2168,s1131-2
n2169,s1133-2
n2170,s1134-2
n2171,s1135-2
n2172,s1137-2
n2173,s1138-2
n2174,s1139-2
n2175,s1140-2
n2176,s1141-2
n2178,s1146-2
n2177,s1143-2
n2179,s1147-2
n2180,s1148-2
n2181,s1149-2
n2183,s1150-2
n2182,s1145-2
n2184,s1151-2
n2186,s1154-2
n2187,s1155-2
n2188,s1156-2
n2189,s1157-2
n2191,s1158-2
n2190,s1153-2
n2192,s1159-2
n2194,s1163-2
n2193,s1160-2
n2195,s1164-2
n2196,s1165-2
n2197,s1166-2
n2199,s1167-2
n2198,s1162-2
n2200,s1168-2
n2202,s1171-2
n2203,s1172-2
n2204,s1173-2
n2205,s1174-2
n2207,s1175-2
n2206,s1170-2
n2208,s1176-2
n2210,s1180-2
n2209,s1177-2
n2211,s1181-2
n2212,s1182-2
n2213,s1183-2
n2215,s1184-2
n2214,s1179-2
n2216,s1185-2
n2219,s1189-2
n2218,s1190-2
n2217,s1186-2
n2220,s1187-2
n2223,s1191-2
n2222,s1192-2
n2221,s1188-2
n2226,s1196-2
n2225,s1197-2
n2224,s1193-2
n2227,s1194-2
n2229,s1198-2
n2228,s1195-2
n2231,s1202-2
n2230,s1199-2
n2232,s1200-2
n2233,s1201-2
n2235,s1208-2
n2234,s1205-2
n2237,s1209-2
n2236,s1206-2
n2239,s1210-2
n2238,s1207-2
n2241,s1216-2
n2243,s1217-2
n2245,s1218-2
n2240,s1211-2
n2242,s1212-2
n2244,s1213-2
n2247,s1219-2
n2246,s1214-2
n2249,s1220-2
n2248,s1215-2
n2251,s1224-2
n2250,s1221-2
n2253,s1225-2
n2252,s1222-2
n2255,s1226-2
n2254,s1223-2
n2257,s1232-2
n2259,s1233-2
n2261,s1234-2
n2256,s1227-2
n2258,s1228-2
n2260,s1229-2
n2263,s1235-2
n2262,s1230-2
n2265,s1236-2
n2264,s1231-2
n2267,s1243-2
n2266,s1237-2
n2268,s1238-2
n2269,s1239-2
n2270,s1240-2
n2271,s1241-2
n2272,s1242-2
n2275,s1251-2
n2274,s1252-2
n2273,s1245-2
n2276,s1246-2
n2277,s1247-2
n2278,s1248-2
n2279,s1249-2
n2280,s1250-2
n2283,s1259-2
n2282,s1260-2
n2281,s1253-2
n2284,s1254-2
n2285,s1255-2
n2286,s1256-2
n2287,s1257-2
n2288,s1258-2
n2291,s1268-2
n2290,s1269-2
n2289,s1262-2
n2292,s1263-2
n2293,s1264-2
n2294,s1265-2
n2295,s1266-2
n2296,s1267-2
n2299,s1276-2
n2298,s1277-2
n2297,s1270-2
n2300,s1271-2
n2301,s1272-2
n2302,s1273-2
n2303,s1274-2
n2304,s1275-2
n2307,s1285-2
n2306,s1286-2
n2305,s1279-2
n2308,s1280-2
n2309,s1281-2
n2310,s1282-2
n2313,s1287-2
n2312,s1288-2
n2311,s1283-2
n2314,s1284-2
n2317,s1295-2
n2316,s1296-2
n2315,s1289-2
n2318,s1290-2
n2319,s1291-2
n2320,s1292-2
n2323,s1297-2
n2322,s1298-2
n2321,s1293-2
n2324,s1294-2
n2326,s1305-2
n2325,s1299-2
n2327,s1300-2
n2329,s1306-2
n2328,s1301-2
n2330,s1302-2
n2332,s1307-2
n2331,s1303-2
n2333,s1304-2
n2335,s1314-2
n2334,s1308-2
n2336,s1309-2
n2337,s1310-2
n2338,s1311-2
n2339,s1312-2
n2340,s1313-2
n2343,s1322-2
n2342,s1323-2
n2341,s1316-2
n2344,s1317-2
n2345,s1318-2
n2346,s1319-2
n2349,s1324-2
n2348,s1325-2
n2347,s1320-2
n2350,s1321-2
n2353,s1332-2
n2352,s1333-2
n2351,s1326-2
n2354,s1327-2
n2355,s1328-2
n2356,s1329-2
n2359,s1334-2
n2358,s1335-2
n2357,s1330-2
n2360,s1331-2
n2362,s1342-2
n2361,s1336-2
n2363,s1337-2
n2365,s1343-2
n2364,s1338-2
n2366,s1339-2
n2368,s1344-2
n2367,s1340-2
n2369,s1341-2
n2371,s1348-2
n2370,s1345-2
n2372,s1346-2
n2373,s1347-2
n2374,s1350-2
n2376,s1353-2
n2375,s1354-2
n2378,s1355-2
n2377,s1356-2
n2380,s1360-2
n2379,s1361-2
n2381,s1358-2
n2382,s1359-2
n2383,s1363-2
n2385,s1366-2
n2384,s1367-2
n2387,s1368-2
n2386,s1369-2
n2389,s1373-2
n2388,s1374-2
n2390,s1371-2
n2391,s1372-2
n2392,s1376-2
n2394,s1379-2
n2393,s1380-2
n2396,s1381-2
n2395,s1382-2
n2398,s1389-2
n2397,s1390-2
n2399,s1384-2
n2400,s1385-2
n2401,s1386-2
n2402,s1387-2
n2403,s1388-2
n2406,s1398-2
n2405,s1399-2
n2404,s1400-2
n2407,s1393-2
n2408,s1394-2
n2409,s1395-2
n2410,s1396-2
n2411,s1397-2
n2413,s1408-2
n2412,s1409-2
n2414,s1403-2
n2415,s1404-2
n2416,s1405-2
n2417,s1406-2
n2418,s1407-2
n2421,s1417-2
n2420,s1418-2
n2419,s1419-2
n2422,s1412-2
n2423,s1413-2
n2424,s1414-2
n2425,s1415-2
n2426,s1416-2
n2428,s1423-2
n2427,s1421-2
n2429,s1424-2
n2430,s1425-2
n2431,s1426-2
n2432,s1427-2
n2433,s1428-2
n2437,s1433-2
n2436,s1429-2
n2435,s1430-2
n2434,s1431-2
n2438,s1434-2
n2439,s1435-2
n2440,s1436-2
n2441,s1437-2
n2442,s1438-2
n2446,s1448-2
n2445,s1439-2
n2444,s1440-2
n2443,s1441-2
n2450,s1449-2
n2449,s1442-2
n2448,s1443-2
n2447,s1444-2
n2454,s1450-2
n2453,s1445-2
n2452,s1446-2
n2451,s1447-2
n2458,s1455-2
n2457,s1451-2
n2456,s1452-2
n2455,s1453-2
n241,s307-1
n257,s324-1
n391,s469-1
n427,s503-1
n738,s307-2
n754,s324-2
n888,s469-2
n924,s503-2
n1172,s791-1
n1171,s792-1
n1170,s793-1
n1180,s801-1
n1179,s802-1
n1178,s803-1
n1189,s819-1
n1190,s820-1
n1191,s821-1
n1452,s1152-1
n1468,s1169-1
n1905,s791-2
n1904,s792-2
n1903,s793-2
n1913,s801-2
n1912,s802-2
n1911,s803-2
n1922,s819-2
n1923,s820-2
n1924,s821-2
n2185,s1152-2
n2201,s1169-2
