id_m,id_s
n1815,s828-2
n1817,s850-2
n1816,s829-2
n1818,s830-2
n1820,s851-2
n1819,s831-2
n1822,s852-2
n1821,s832-2
n1824,s853-2
n1823,s833-2
n1825,s854-2
n1826,s855-2
n1827,s856-2
n1828,s835-2
n1830,s857-2
n1829,s836-2
n1831,s837-2
n1833,s858-2
n1832,s838-2
n1834,s839-2
n1836,s880-2
n1835,s859-2
n1838,s881-2
n1837,s860-2
n1840,s882-2
n1839,s861-2
n1841,s883-2
n1842,s884-2
n1844,s885-2
n1843,s863-2
n1846,s886-2
n1845,s864-2
n1847,s865-2
n1849,s887-2
n1848,s866-2
n1850,s867-2
n1852,s888-2
n1851,s868-2
n1854,s889-2
n1853,s869-2
n1856,s890-2
n1857,s871-2
n1859,s891-2
n1858,s872-2
n1860,s873-2
n1862,s892-2
n1861,s874-2
n1864,s893-2
n1863,s875-2
n1865,s894-2
n1866,s877-2
n1868,s895-2
n1867,s878-2
n1869,s879-2
n1871,s925-2
n1872,s926-2
n1870,s896-2
n1873,s897-2
n1874,s898-2
n1875,s899-2
n1876,s900-2
n1877,s901-2
n1878,s902-2
n1879,s903-2
n1880,s904-2
n1881,s905-2
n1882,s906-2
n1883,s907-2
n1884,s908-2
n1887,s929-2
n1886,s930-2
n1885,s909-2
n1888,s910-2
n1889,s911-2
n1890,s912-2
n1891,s913-2
n1892,s914-2
n1893,s915-2
n1894,s916-2
n1896,s932-2
n1895,s933-2
n1897,s918-2
n1898,s919-2
n1899,s920-2
n1901,s934-2
n1900,s935-2
n1902,s922-2
n1903,s923-2
n1904,s924-2
n1906,s936-2
n1908,s937-2
n1909,s938-2
n1910,s939-2
n1911,s940-2
n1912,s941-2
n1913,s942-2
n1914,s943-2
n1916,s962-2
n1915,s963-2
n1917,s945-2
n1918,s946-2
n1919,s947-2
n1921,s964-2
n1920,s965-2
n1922,s949-2
n1923,s950-2
n1924,s951-2
n1925,s966-2
n1927,s967-2
n1926,s952-2
n1928,s953-2
n1929,s954-2
n1930,s955-2
n1932,s956-2
n1942,s969-2
n1941,s970-2
n1939,s971-2
n1949,s957-2
n1950,s958-2
n1952,s993-2
n1953,s994-2
n1951,s972-2
n1954,s995-2
n1955,s996-2
n1957,s997-2
n1956,s998-2
n1959,s999-2
n1958,s1000-2
n1960,s974-2
n1961,s975-2
n1962,s976-2
n1963,s1002-2
n1964,s1003-2
n1965,s1004-2
n1966,s1005-2
n1968,s1006-2
n1967,s1007-2
n1970,s1008-2
n1969,s1009-2
n1971,s979-2
n1972,s980-2
n1973,s981-2
n1974,s982-2
n1975,s983-2
n1976,s984-2
n1977,s985-2
n1978,s986-2
n1979,s987-2
n1980,s988-2
n1981,s989-2
n1982,s990-2
n1983,s991-2
n1984,s992-2
n1987,s1028-1
n1986,s1023-1
n1991,s1012-1
n1994,s1029-1
n1993,s1024-1
n1992,s1013-1
n1995,s1014-1
n1996,s1030-1
n1997,s1025-1
n1998,s1016-1
n1999,s1017-1
n2000,s1018-1
n2003,s1031-1
n2002,s1026-1
n2001,s1019-1
n2004,s1020-1
n2005,s1021-1
n2007,s1027-1
n2006,s1022-1
n2008,s1055-1
n2010,s1048-1
n2012,s1034-1
n2013,s1056-1
n2014,s1049-1
n2015,s1035-1
n2016,s1057-1
n2017,s1050-1
n2018,s1037-1
n2019,s1038-1
n2020,s1039-1
n2021,s1040-1
n2022,s1041-1
n2025,s1052-1
n2024,s1053-1
n2023,s1042-1
n2026,s1043-1
n2027,s1044-1
n2028,s1045-1
n2029,s1046-1
n2030,s1047-1
n2031,s1058-1
n2033,s1067-1
n2032,s1068-1
n2035,s1069-1
n2034,s1070-1
n2039,s1071-1
n2037,s1072-1
n2038,s1060-1
n2043,s1074-1
n2042,s1062-1
n2041,s1063-1
n2046,s1076-1
n2045,s1064-1
n16,s17-1
n191,s175-1
n190,s165-1
n349,s371-1
n348,s372-1
n403,s412-1
n404,s413-1
n479,s17-2
n654,s175-2
n653,s165-2
n812,s371-2
n811,s372-2
n866,s412-2
n867,s413-2
n930,s472-1
n925,s457-1
n1038,s577-1
n1079,s620-1
n1188,s730-1
n1187,s720-1
n1186,s710-1
n1377,s959-1
n1375,s960-1
n1460,s472-2
n1455,s457-2
n1568,s577-2
n1609,s620-2
n1718,s730-2
n1717,s720-2
n1716,s710-2
n1907,s959-2
n1905,s960-2
n1985,s1011-1
n2009,s1032-1
n2036,s1059-1
n2044,s1073-1
n19,s18-1
n482,s18-2
n2011,s1033-1
n2040,s1061-1
n927,s464-1
n1457,s464-2
undefined,s1075-1
