id_m,id_s
n1699,s1176-1
n1698,s1173-1
n1697,s1167-1
n1702,s1178-1
n1703,s1179-1
n1701,s1174-1
n1700,s1168-1
n1704,s1169-1
n1705,s1170-1
n1706,s1171-1
n1710,s1180-1
n1709,s1181-1
n1707,s1175-1
n1708,s1172-1
n1712,s1182-1
n1711,s1183-1
n1714,s1184-1
n1713,s1185-1
n1715,s1186-1
n1716,s1187-1
n1717,s1188-1
n1719,s1200-1
n1718,s1201-1
n1721,s1202-1
n1720,s1203-1
n1728,s1204-1
n1727,s1205-1
n1724,s1191-1
n1723,s1190-1
n1725,s1192-1
n1722,s1189-1
n1726,s1193-1
n1729,s1194-1
n1732,s1206-1
n1731,s1207-1
n1730,s1195-1
n1733,s1196-1
n1736,s1208-1
n1735,s1209-1
n1734,s1197-1
n1737,s1198-1
n1738,s1210-1
n1740,s1219-1
n1739,s1227-1
n1741,s1220-1
n1742,s1212-1
n1745,s1221-1
n1744,s1222-1
n1743,s1213-1
n1746,s1214-1
n1749,s1223-1
n1747,s1224-1
n1748,s1215-1
n1750,s1216-1
n1753,s1225-1
n1752,s1226-1
n1751,s1217-1
n1754,s1218-1
n1757,s1241-1
n1756,s1242-1
n1755,s1228-1
n1758,s1229-1
n1759,s1230-1
n1762,s1243-1
n1760,s1244-1
n1761,s1231-1
n1763,s1232-1
n1764,s1233-1
n1767,s1245-1
n1766,s1246-1
n1768,s1235-1
n1765,s1234-1
n1770,s1247-1
n1769,s1248-1
n1774,s1249-1
n1773,s1250-1
n1771,s1240-1
n1772,s1236-1
n1775,s1237-1
n1777,s1251-1
n1778,s1252-1
n1776,s1238-1
n1779,s1239-1
n1782,s1261-1
n1781,s1262-1
n1780,s1253-1
n1783,s1263-1
n1784,s1264-1
n1785,s1265-1
n1786,s1266-1
n1787,s1267-1
n1790,s1268-1
n1789,s1255-1
n1788,s1256-1
n1791,s1269-1
n1794,s1270-1
n1793,s1257-1
n1792,s1258-1
n1795,s1271-1
n1798,s1272-1
n1797,s1259-1
n1796,s1260-1
n1799,s1273-1
n1802,s1287-1
n1801,s1283-1
n1800,s1274-1
n1803,s1288-1
n1804,s1289-1
n1805,s1276-1
n1807,s1290-1
n1806,s1277-1
n1808,s1278-1
n1810,s1291-1
n1809,s1279-1
n1811,s1292-1
n1814,s1293-1
n1813,s1284-1
n1812,s1280-1
n1815,s1294-1
n1818,s1295-1
n1817,s1285-1
n1816,s1281-1
n1819,s1296-1
n1822,s1297-1
n1820,s1286-1
n1821,s1282-1
n1823,s1298-1
n1826,s1312-1
n1825,s1311-1
n1824,s1299-1
n1827,s1313-1
n1828,s1314-1
n1829,s1301-1
n1831,s1315-1
n1830,s1302-1
n1832,s1303-1
n1834,s1316-1
n1833,s1304-1
n1837,s1317-1
n1838,s1318-1
n1836,s1305-1
n1835,s1306-1
n1842,s1319-1
n1841,s1320-1
n1840,s1307-1
n1839,s1308-1
n1845,s1321-1
n1846,s1322-1
n1844,s1309-1
n1843,s1310-1
n1848,s1335-1
n1849,s1336-1
n1847,s1323-1
n1850,s1325-1
n1851,s1326-1
n1852,s1327-1
n1853,s1328-1
n1856,s1341-1
n1857,undefined
undefined,s1338-1
n1855,s1329-1
n1854,s1330-1
n1861,s1342-1
n1860,s1339-1
n1859,s1331-1
n1858,s1332-1
n1864,s1340-1
n1862,s1333-1
n1863,s1334-1
n1868,s1363-1
n1867,s1354-1
n1866,s1352-1
n1865,s1343-1
n1869,s1344-1
n1871,s1355-1
n1870,s1353-1
n1872,s1345-1
n1873,s1356-1
n1875,s1357-1
n1876,s1346-1
n1874,s1347-1
n1877,s1358-1
n1880,s1359-1
n1879,s1348-1
n1878,s1349-1
n1881,s1360-1
n1884,s1361-1
n1882,s1350-1
n1883,s1351-1
n1885,s1362-1
n1888,s1378-1
n1887,s1374-1
n1886,s1365-1
n1889,s1379-1
n1890,s1380-1
n1891,s1367-1
n1893,s1381-1
n1892,s1368-1
n1894,s1369-1
n1896,s1382-1
n1895,s1370-1
n1897,s1383-1
n1899,s1384-1
n1900,s1375-1
n1898,s1371-1
n1901,s1385-1
n1904,s1386-1
n1903,s1376-1
n1902,s1372-1
n1905,s1387-1
n1908,s1388-1
n1907,s1377-1
n1906,s1373-1
n1909,s1389-1
n1912,s1403-1
n1911,s1402-1
n1910,s1390-1
n1913,s1404-1
n1914,s1405-1
n1916,s1392-1
n1918,s1406-1
n1917,s1393-1
n1919,s1394-1
n1921,s1407-1
n1920,s1395-1
n1923,s1408-1
n1925,s1409-1
n1924,s1396-1
n1922,s1397-1
n1929,s1410-1
n1928,s1411-1
n1927,s1398-1
n1926,s1399-1
n1932,s1412-1
n1933,s1413-1
n1931,s1400-1
n1930,s1401-1
n1936,s1426-1
n1935,s1427-1
n1934,s1414-1
n1937,s1415-1
n1938,s1416-1
n1939,s1417-1
n1940,s1418-1
n1941,s1419-1
n1942,s1420-1
n1943,s1421-1
n1944,s1422-1
n1947,s1431-1
n1948,s1429-1
n1946,s1428-1
n1945,s1423-1
n1949,s1430-1
n1950,s1425-1
n1952,s1437-1
n1951,s1432-1
n1953,s1438-1
n1954,s1439-1
n1955,s1440-1
n1956,s1441-1
n1957,s1442-1
n1959,s1443-1
n1958,s1434-1
n1960,s1444-1
n1962,s1445-1
n1961,s1435-1
n1963,s1446-1
n1965,s1447-1
n1964,s1436-1
n1966,s1448-1
n1968,s1456-1
n1967,s1449-1
n1969,s1457-1
n1971,s1458-1
n1970,s1450-1
n1972,s1459-1
n1973,s1460-1
n1974,s1461-1
n1975,s1462-1
n1976,s1452-1
n1977,s1463-1
n1979,s1464-1
n1978,s1453-1
n1980,s1465-1
n1983,s1466-1
n1982,s1454-1
n1981,s1455-1
n1984,s1467-1
n1987,s1492-1
n1986,s1482-1
n1985,s1483-1
n1988,s1484-1
n1989,s1485-1
n1991,s1486-1
n1990,s1487-1
n1993,s1488-1
n1992,s1489-1
n1996,s1495-1
n1995,s1490-1
n1994,s1491-1
n2001,s1502-1
n2000,s1503-1
n1999,s1496-1
n1998,s1497-1
n1997,s1498-1
n2002,s1499-1
n2003,s1500-1
n28,s25-1
n90,s88-1
n88,s89-1
n97,s91-1
n99,s93-1
n101,s95-1
n256,s253-1
n255,s254-1
n592,s25-2
n654,s88-2
n652,s89-2
n661,s91-2
n663,s93-2
n665,s95-2
n820,s253-2
n819,s254-2
n1233,s689-1
n1302,s763-1
n1301,s764-1
n1468,s924-1
n1508,s987-1
n1519,s980-1
n29,s26-1
n98,s92-1
n100,s94-1
n102,s96-1
n593,s26-2
n662,s92-2
n664,s94-2
n666,s96-2
n1520,s981-1
