id_m,id_s
n1723,s297-3
n1725,s292-3
n1724,s293-3
n1727,s294-3
n1726,s295-3
n1729,s299-3
n1728,s300-3
n1730,s307-3
n1732,s302-3
n1731,s303-3
n1734,s304-3
n1733,s305-3
n1736,s309-3
n1735,s310-3
n1737,s315-3
n1739,s316-3
n1738,s312-3
n1740,s313-3
n1741,s322-3
n1743,s320-3
n1742,s317-3
n1744,s323-3
n1746,s324-3
n1747,s321-3
n1745,s318-3
n1748,s319-3
n1750,s329-3
n1749,s327-3
n1751,s325-3
n1752,s330-3
n232,s168-1
n410,s168-2
n702,s493-1
n706,s501-1
n713,s504-1
n717,s512-1
n733,s532-1
n732,s524-1
n899,s493-2
n903,s501-2
n910,s504-2
n914,s512-2
n930,s532-2
n929,s524-2
n1167,s779-1
n1171,s787-1
n1177,s790-1
n1182,s798-1
n1199,s818-1
n1197,s810-1
n1436,s779-2
n1440,s787-2
n1446,s790-2
n1451,s798-2
n1468,s818-2
n1466,s810-2
n1614,s168-3
n234,s169-1
n412,s169-2
n703,s494-1
n707,s502-1
n714,s505-1
n718,s513-1
n734,s533-1
n900,s494-2
n904,s502-2
n911,s505-2
n915,s513-2
n931,s533-2
n1168,s780-1
n1172,s788-1
n1179,s791-1
n1183,s799-1
n1201,s819-1
n1437,s780-2
n1441,s788-2
n1448,s791-2
n1452,s799-2
n1470,s819-2
n1616,s169-3
n735,s525-1
n932,s525-2
n1200,s811-1
n1469,s811-2
