xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,cadence,cadence_type
67,67,132.0,0.75,264.0,1.5,12672,72,87,1,n886-1,,,,,0
67,67,132.0,0.25,264.0,0.5,12672,24,55,5,n892-1,,,,,0
67,67,132.25,0.25,264.5,0.5,12696,24,60,5,n893-1,,,,,0
67,67,132.5,0.25,265.0,0.5,12720,24,63,5,n894-1,,,,,0
67,67,132.75,0.25,265.5,0.5,12744,24,60,5,n895-1,,,,,0
67,67,132.75,0.083333336,265.5,0.16666667,12744,8,86,1,n887-1,,,,,0
67,67,132.83333,0.083333336,265.66666,0.16666667,12752,8,84,1,n888-1,,,,,0
67,67,132.91667,0.083333336,265.83334,0.16666667,12760,8,83,1,n889-1,,,,,0
67,67,133.0,0.25,266.0,0.5,12768,24,55,5,n896-1,,,,,0
67,67,133.0,0.5,266.0,1.0,12768,48,84,1,n890-1,,,,,0
67,67,133.25,0.25,266.5,0.5,12792,24,60,5,n897-1,,,,,0
67,67,133.5,0.5,267.0,1.0,12816,48,75,1,n891-1,,,,,0
67,67,133.5,0.25,267.0,0.5,12816,24,63,5,n898-1,,,,,0
67,67,133.75,0.25,267.5,0.5,12840,24,60,5,n899-1,,,,,0
68,68,134.0,0.25,268.0,0.5,12864,24,55,5,n907-1,i,4.0,2/2,,0
68,68,134.0,0.5,268.0,1.0,12864,48,74,1,n900-1,,,,,0
68,68,134.25,0.25,268.5,0.5,12888,24,58,5,n908-1,,,,,0
68,68,134.5,0.25,269.0,0.5,12912,24,62,5,n909-1,,,,,0
68,68,134.75,0.25,269.5,0.5,12936,24,73,1,n902-1,,,,,0
68,68,135.0,0.25,270.0,0.5,12960,24,74,1,n903-1,,,,,0
68,68,135.25,0.25,270.5,0.5,12984,24,82,1,n904-1,,,,,0
68,68,135.5,0.25,271.0,0.5,13008,24,81,1,n905-1,,,,,0
68,68,135.75,0.25,271.5,0.5,13032,24,79,1,n906-1,,,,,0
69,69,136.0,0.375,272.0,0.75,13056,36,78,1,n912-1,,,,,0
69,69,136.0,0.5,272.0,1.0,13056,48,63,5,n923-1,,,,,0
69,69,136.0,0.5,272.0,1.0,13056,48,57,5,n921-1,#viio65,1.0,2/2,,0
69,69,136.0,0.5,272.0,1.0,13056,48,60,5,n922-1,,,,,0
69,69,136.375,0.0625,272.75,0.125,13092,6,79,1,n913-1,,,,,0
69,69,136.4375,0.0625,272.875,0.125,13098,6,81,1,n914-1,,,,,0
69,69,136.5,0.25,273.0,0.5,13104,24,58,5,n924-1,i6,3.0,2/2,,0
69,69,136.5,0.25,273.0,0.5,13104,24,62,5,n925-1,,,,,0
69,69,136.5,0.25,273.0,0.5,13104,24,79,1,n915-1,,,,,0
69,69,136.75,0.25,273.5,0.5,13128,24,79,1,n916-1,,,,,0
69,69,137.0,0.25,274.0,0.5,13152,24,85,1,n917-1,,,,,0
69,69,137.25,0.25,274.5,0.5,13176,24,86,1,n918-1,,,,,0
69,69,137.5,0.25,275.0,0.5,13200,24,82,1,n919-1,,,,,0
69,69,137.75,0.25,275.5,0.5,13224,24,79,1,n920-1,,,,,0
70,70,138.0,0.5,276.0,1.0,13248,48,57,5,n937-1,#viio65,1.0,2/2,,0
70,70,138.0,0.5,276.0,1.0,13248,48,60,5,n938-1,,,,,0
70,70,138.0,0.5,276.0,1.0,13248,48,63,5,n939-1,,,,,0
70,70,138.0,0.375,276.0,0.75,13248,36,78,1,n928-1,,,,,0
70,70,138.375,0.0625,276.75,0.125,13284,6,79,1,n929-1,,,,,0
70,70,138.4375,0.0625,276.875,0.125,13290,6,81,1,n930-1,,,,,0
70,70,138.5,0.25,277.0,0.5,13296,24,58,5,n940-1,i6,3.0,2/2,,0
70,70,138.5,0.25,277.0,0.5,13296,24,62,5,n941-1,,,,,0
70,70,138.5,0.25,277.0,0.5,13296,24,79,1,n931-1,,,,,0
70,70,138.75,0.25,277.5,0.5,13320,24,74,1,n932-1,,,,,0
70,70,139.0,0.25,278.0,0.5,13344,24,79,1,n933-1,,,,,0
70,70,139.25,0.25,278.5,0.5,13368,24,79,1,n934-1,,,,,0
70,70,139.5,0.25,279.0,0.5,13392,24,79,1,n935-1,,,,,0
70,70,139.75,0.25,279.5,0.5,13416,24,79,1,n936-1,,,,,0
71,71,140.0,2.0,280.0,4.0,13440,192,51,6,n955-1,VI,3.0,2/2,,0
71,71,140.0,1.0,280.0,2.0,13440,96,58,5,n953-1,,,,,0
71,71,140.0,0.375,280.0,0.75,13440,36,79,1,n944-1,,,,,0
71,71,140.375,0.0625,280.75,0.125,13476,6,81,1,n945-1,,,,,0
71,71,140.4375,0.0625,280.875,0.125,13482,6,82,1,n946-1,,,,,0
71,71,140.5,0.25,281.0,0.5,13488,24,81,1,n947-1,,,,,0
71,71,140.75,0.25,281.5,0.5,13512,24,79,1,n948-1,,,,,0
71,71,141.0,1.0,282.0,2.0,13536,96,55,5,n954-1,,,,,0
71,71,141.0,0.25,282.0,0.5,13536,24,77,1,n949-1,,,,,0
71,71,141.25,0.25,282.5,0.5,13560,24,75,1,n950-1,,,,,0
71,71,141.5,0.25,283.0,0.5,13584,24,74,1,n951-1,It6,1.0,2/2,,0
71,71,141.75,0.25,283.5,0.5,13608,24,73,1,n952-1,,,,,0
72,72,142.0,0.5,284.0,1.0,13632,48,50,5,n961-1,V|HC},4.0,2/2,HC,2
72,72,142.0,0.5,284.0,1.0,13632,48,54,5,n962-1,,,,,0
72,72,142.0,0.25,284.0,0.5,13632,24,73,1,n956-1,,,,,0
72,72,142.25,0.25,284.5,0.5,13656,24,74,1,n957-1,,,,,0
72,72,142.5,0.5,285.0,1.0,13680,48,50,5,n963-1,,,,,0
72,72,142.5,0.5,285.0,1.0,13680,48,54,5,n964-1,,,,,0
72,72,142.5,0.5,285.0,1.0,13680,48,57,5,n965-1,,,,,0
72,72,142.5,0.5,285.0,1.0,13680,48,74,1,n958-1,,,,,0
72,72,143.0,0.5,286.0,1.0,13728,48,74,1,n959-1,,,,,0
72,72,143.0,0.5,286.0,1.0,13728,48,57,5,n968-1,,,,,0
72,72,143.0,0.5,286.0,1.0,13728,48,50,5,n966-1,,,,,0
72,72,143.0,0.5,286.0,1.0,13728,48,54,5,n967-1,,,,,0
72,72,143.5,0.5,287.0,1.0,13776,48,50,5,n969-1,,,,,0
72,72,143.5,0.5,287.0,1.0,13776,48,54,5,n970-1,,,,,0
72,72,143.5,0.5,287.0,1.0,13776,48,57,5,n971-1,,,,,0
72,72,143.5,0.5,287.0,1.0,13776,48,74,1,n960-1,,,,,0
73,73,144.0,0.0,288.0,0.0,13824,0,73,1,n972-1,v,4.0,2/2,,0
73,73,144.0,2.0,288.0,4.0,13824,192,74,1,n975-1,,,,,0
73,73,144.0,0.0,288.0,0.0,13824,0,74,1,n973-1,,,,,0
73,73,144.0,0.0,288.0,0.0,13824,0,76,1,n974-1,,,,,0
73,73,144.5,0.5,289.0,1.0,13872,48,53,5,n978-1,,,,,0
73,73,144.5,0.5,289.0,1.0,13872,48,57,5,n979-1,,,,,0
73,73,144.5,0.5,289.0,1.0,13872,48,50,5,n977-1,,,,,0
73,73,145.0,0.5,290.0,1.0,13920,48,50,5,n980-1,,,,,0
73,73,145.0,0.5,290.0,1.0,13920,48,53,5,n981-1,,,,,0
73,73,145.0,0.5,290.0,1.0,13920,48,57,5,n982-1,,,,,0
73,73,145.5,0.5,291.0,1.0,13968,48,50,5,n983-1,,,,,0
73,73,145.5,0.5,291.0,1.0,13968,48,53,5,n984-1,,,,,0
73,73,145.5,0.5,291.0,1.0,13968,48,57,5,n985-1,,,,,0
74,74,146.0,2.0,292.0,4.0,14016,192,77,1,n986-1,IV.V6,4.0,2/2,,0
74,74,146.5,0.5,293.0,1.0,14064,48,53,5,n989-1,,,,,0
74,74,146.5,0.5,293.0,1.0,14064,48,58,5,n990-1,,,,,0
74,74,146.5,0.5,293.0,1.0,14064,48,50,5,n988-1,,,,,0
74,74,147.0,0.5,294.0,1.0,14112,48,58,5,n993-1,,,,,0
74,74,147.0,0.5,294.0,1.0,14112,48,53,5,n992-1,,,,,0
74,74,147.0,0.5,294.0,1.0,14112,48,50,5,n991-1,,,,,0
74,74,147.5,0.5,295.0,1.0,14160,48,50,5,n994-1,,,,,0
74,74,147.5,0.5,295.0,1.0,14160,48,53,5,n995-1,,,,,0
74,74,147.5,0.5,295.0,1.0,14160,48,58,5,n996-1,,,,,0
75,75,148.0,2.0,296.0,4.0,14208,192,56,1,n997-1,V7,4.0,2/2,,0
75,75,148.0,2.0,296.0,4.0,14208,192,62,1,n998-1,,,,,0
75,75,148.5,0.5,297.0,1.0,14256,48,46,5,n1000-1,,,,,0
75,75,148.5,0.5,297.0,1.0,14256,48,53,5,n1001-1,,,,,0
75,75,149.0,0.5,298.0,1.0,14304,48,46,5,n1002-1,,,,,0
75,75,149.0,0.5,298.0,1.0,14304,48,53,5,n1003-1,,,,,0
75,75,149.5,0.5,299.0,1.0,14352,48,53,5,n1005-1,,,,,0
75,75,149.5,0.5,299.0,1.0,14352,48,46,5,n1004-1,,,,,0
76,76,150.0,0.5,300.0,1.0,14400,48,39,5,n1012-1,I|PAC{,2.0,2/2,PAC,1
76,76,150.0,0.5,300.0,1.0,14400,48,51,5,n1013-1,,,,,0
76,76,150.0,0.5,300.0,1.0,14400,48,55,2,n1011-1,,,,,0
76,76,150.0,1.375,300.0,2.75,14400,132,63,1,n1006-1,,,,,0
76,76,150.5,0.5,301.0,1.0,14448,48,51,5,n1014-1,,,,,0
76,76,151.0,0.5,302.0,1.0,14496,48,55,5,n1015-1,I6,1.0,2/2,,0
76,76,151.375,0.125,302.75,0.25,14532,12,58,1,n1008-1,,,,,0
76,76,151.5,0.5,303.0,1.0,14544,48,56,5,n1016-1,V2,1.0,2/2,,0
76,76,151.5,0.375,303.0,0.75,14544,36,62,1,n1009-1,,,,,0
76,76,151.875,0.125,303.75,0.25,14580,12,58,1,n1010-1,,,,,0
77,77,152.0,0.375,304.0,0.75,14592,36,63,1,n1017-1,,,,,0
77,77,152.0,0.5,304.0,1.0,14592,48,55,5,n1025-1,I6,1.0,2/2,,0
77,77,152.375,0.125,304.75,0.25,14628,12,58,1,n1018-1,,,,,0
77,77,152.5,0.5,305.0,1.0,14640,48,50,5,n1026-1,V6,1.0,2/2,,0
77,77,152.5,0.375,305.0,0.75,14640,36,65,1,n1019-1,,,,,0
77,77,152.875,0.125,305.75,0.25,14676,12,58,1,n1020-1,,,,,0
77,77,153.0,0.5,306.0,1.0,14688,48,51,5,n1027-1,I,1.0,2/2,,0
77,77,153.0,0.375,306.0,0.75,14688,36,67,1,n1021-1,,,,,0
77,77,153.375,0.125,306.75,0.25,14724,12,58,1,n1022-1,,,,,0
77,77,153.5,0.5,307.0,1.0,14736,48,53,5,n1028-1,V43,1.0,2/2,,0
77,77,153.5,0.375,307.0,0.75,14736,36,68,1,n1023-1,,,,,0
77,77,153.875,0.125,307.75,0.25,14772,12,58,1,n1024-1,,,,,0
78,78,154.0,1.375,308.0,2.75,14784,132,65,1,n1029-1,V,2.0,2/2,,0
78,78,154.5,0.5,309.0,1.0,14832,48,46,5,n1035-1,,,,,0
78,78,155.0,0.5,310.0,1.0,14880,48,50,5,n1036-1,V6,4.0,2/2,,0
78,78,155.375,0.125,310.75,0.25,14916,12,58,1,n1031-1,,,,,0
78,78,155.5,0.5,311.0,1.0,14928,48,49,5,n1037-1,,,,,0
78,78,155.5,0.375,311.0,0.75,14928,36,64,1,n1032-1,,,,,0
78,78,155.875,0.125,311.75,0.25,14964,12,58,1,n1033-1,,,,,0
79,79,156.0,0.5,312.0,1.0,14976,48,50,5,n1046-1,,,,,0
79,79,156.0,0.375,312.0,0.75,14976,36,65,1,n1038-1,,,,,0
79,79,156.375,0.125,312.75,0.25,15012,12,58,1,n1039-1,,,,,0
79,79,156.5,0.5,313.0,1.0,15024,48,52,5,n1047-1,,,,,0
79,79,156.5,0.375,313.0,0.75,15024,36,67,1,n1040-1,,,,,0
79,79,156.875,0.125,313.75,0.25,15060,12,58,1,n1041-1,,,,,0
79,79,157.0,0.375,314.0,0.75,15072,36,68,1,n1042-1,,,,,0
79,79,157.0,0.5,314.0,1.0,15072,48,53,5,n1048-1,V43,1.0,2/2,,0
79,79,157.375,0.125,314.75,0.25,15108,12,58,1,n1043-1,,,,,0
79,79,157.5,0.5,315.0,1.0,15120,48,50,5,n1049-1,V6,1.0,2/2,,0
79,79,157.5,0.375,315.0,0.75,15120,36,70,1,n1044-1,,,,,0
79,79,157.875,0.125,315.75,0.25,15156,12,58,1,n1045-1,,,,,0
80,80,158.0,0.5,316.0,1.0,15168,48,51,5,n1057-1,I},3.0,2/2,,0
80,80,158.0,0.5,316.0,1.0,15168,48,67,1,n1050-1,,,,,0
80,80,158.5,0.5,317.0,1.0,15216,48,39,5,n1058-1,,,,,0
80,80,158.75,0.25,317.5,0.5,15240,24,70,1,n1052-1,{,0.0,2/2,,0
80,80,159.0,0.375,318.0,0.75,15264,36,75,1,n1053-1,,,,,0
80,80,159.375,0.125,318.75,0.25,15300,12,77,1,n1054-1,,,,,0
80,80,159.5,0.375,319.0,0.75,15312,36,79,1,n1055-1,,,,,0
80,80,159.5,0.5,319.0,1.0,15312,48,63,5,n1061-1,,,,,0
80,80,159.5,0.5,319.0,1.0,15312,48,55,5,n1060-1,I6,2.0,2/2,,0
80,80,159.875,0.125,319.75,0.25,15348,12,70,1,n1056-1,,,,,0
81,81,160.0,0.375,320.0,0.75,15360,36,72,1,n1062-1,,,,,0
81,81,160.375,0.125,320.75,0.25,15396,12,74,1,n1063-1,,,,,0
81,81,160.5,0.5,321.0,1.0,15408,48,56,5,n1071-1,IV,2.0,2/2,,0
81,81,160.5,0.5,321.0,1.0,15408,48,63,5,n1072-1,,,,,0
81,81,160.5,0.375,321.0,0.75,15408,36,75,1,n1064-1,,,,,0
81,81,160.875,0.125,321.75,0.25,15444,12,67,1,n1065-1,,,,,0
81,81,161.0,0.375,322.0,0.75,15456,36,68,1,n1066-1,,,,,0
81,81,161.375,0.125,322.75,0.25,15492,12,70,1,n1067-1,,,,,0
81,81,161.5,0.375,323.0,0.75,15504,36,72,1,n1068-1,,,,,0
81,81,161.5,0.5,323.0,1.0,15504,48,60,5,n1074-1,IV6,1.0,2/2,,0
81,81,161.5,0.5,323.0,1.0,15504,48,63,5,n1075-1,,,,,0
81,81,161.875,0.125,323.75,0.25,15540,12,68,1,n1069-1,,,,,0
82,82,162.0,0.5,324.0,1.0,15552,48,58,5,n1083-1,V(64),3.0,2/2,,0
82,82,162.0,0.5,324.0,1.0,15552,48,63,5,n1084-1,,,,,0
82,82,162.0,0.5,324.0,1.0,15552,48,67,1,n1076-1,,,,,0
82,82,162.5,0.5,325.0,1.0,15600,48,46,5,n1085-1,,,,,0
82,82,162.75,0.25,325.5,0.5,15624,24,70,1,n1078-1,,,,,0
82,82,163.0,0.375,326.0,0.75,15648,36,75,1,n1079-1,,,,,0
82,82,163.375,0.125,326.75,0.25,15684,12,77,1,n1080-1,,,,,0
82,82,163.5,0.5,327.0,1.0,15696,48,63,5,n1088-1,,,,,0
82,82,163.5,0.375,327.0,0.75,15696,36,79,1,n1081-1,,,,,0
82,82,163.5,0.5,327.0,1.0,15696,48,55,5,n1087-1,I6,2.0,2/2,,0
82,82,163.875,0.125,327.75,0.25,15732,12,71,1,n1082-1,,,,,0
83,83,164.0,0.375,328.0,0.75,15744,36,72,1,n1089-1,,,,,0
83,83,164.375,0.125,328.75,0.25,15780,12,74,1,n1090-1,,,,,0
83,83,164.5,0.5,329.0,1.0,15792,48,56,5,n1098-1,IV,2.0,2/2,,0
83,83,164.5,0.5,329.0,1.0,15792,48,63,5,n1099-1,,,,,0
83,83,164.5,0.375,329.0,0.75,15792,36,75,1,n1091-1,,,,,0
83,83,164.875,0.125,329.75,0.25,15828,12,67,1,n1092-1,,,,,0
83,83,165.0,0.375,330.0,0.75,15840,36,68,1,n1093-1,,,,,0
83,83,165.375,0.125,330.75,0.25,15876,12,70,1,n1094-1,,,,,0
83,83,165.5,0.5,331.0,1.0,15888,48,63,5,n1102-1,,,,,0
83,83,165.5,0.375,331.0,0.75,15888,36,72,1,n1095-1,,,,,0
83,83,165.5,0.5,331.0,1.0,15888,48,60,5,n1101-1,IV6,1.0,2/2,,0
83,83,165.875,0.125,331.75,0.25,15924,12,68,1,n1096-1,,,,,0
84,84,166.0,0.5,332.0,1.0,15936,48,58,5,n1110-1,V(64),2.0,2/2,,0
84,84,166.0,0.5,332.0,1.0,15936,48,63,5,n1111-1,,,,,0
84,84,166.0,0.5,332.0,1.0,15936,48,67,1,n1103-1,,,,,0
84,84,166.5,0.5,333.0,1.0,15984,48,46,5,n1112-1,,,,,0
84,84,166.75,0.25,333.5,0.5,16008,24,67,1,n1105-1,,,,,0
84,84,167.0,0.25,334.0,0.5,16032,24,70,1,n1106-1,viio6/V,3.0,2/2,,0
84,84,167.25,0.25,334.5,0.5,16056,24,69,1,n1107-1,,,,,0
84,84,167.5,0.5,335.0,1.0,16080,48,63,5,n1115-1,,,,,0
84,84,167.5,0.5,335.0,1.0,16080,48,60,5,n1114-1,,,,,0
84,84,167.75,0.25,335.5,0.5,16104,24,69,1,n1109-1,,,,,0
85,85,168.0,0.25,336.0,0.5,16128,24,72,1,n1116-1,,,,,0
85,85,168.25,0.25,336.5,0.5,16152,24,70,1,n1117-1,,,,,0
85,85,168.5,0.5,337.0,1.0,16176,48,55,5,n1125-1,V+6/IV,1.0,2/2,,0
85,85,168.5,0.5,337.0,1.0,16176,48,63,5,n1126-1,,,,,0
85,85,168.75,0.25,337.5,0.5,16200,24,71,1,n1119-1,,,,,0
85,85,169.0,0.5,338.0,1.0,16224,48,56,5,n1127-1,IV,1.0,2/2,,0
85,85,169.0,0.5,338.0,1.0,16224,48,63,5,n1128-1,,,,,0
85,85,169.0,0.25,338.0,0.5,16224,24,74,1,n1120-1,,,,,0
85,85,169.25,0.25,338.5,0.5,16248,24,72,1,n1121-1,,,,,0
85,85,169.5,0.25,339.0,0.5,16272,24,75,1,n1122-1,,,,,0
85,85,169.5,0.5,339.0,1.0,16272,48,53,5,n1129-1,viio6,1.0,2/2,,0
85,85,169.5,0.5,339.0,1.0,16272,48,56,5,n1130-1,,,,,0
85,85,169.75,0.25,339.5,0.5,16296,24,74,1,n1123-1,,,,,0
86,86,170.0,0.5,340.0,1.0,16320,48,55,5,n1139-1,I6,2.0,2/2,,0
86,86,170.0,0.5,340.0,1.0,16320,48,58,5,n1140-1,,,,,0
86,86,170.0,0.25,340.0,0.5,16320,24,77,1,n1131-1,,,,,0
86,86,170.25,0.25,340.5,0.5,16344,24,75,1,n1132-1,,,,,0
86,86,170.5,0.5,341.0,1.0,16368,48,55,5,n1141-1,,,,,0
86,86,170.5,0.5,341.0,1.0,16368,48,58,5,n1142-1,,,,,0
86,86,170.5,0.25,341.0,0.5,16368,24,77,1,n1133-1,,,,,0
86,86,170.75,0.25,341.5,0.5,16392,24,76,1,n1134-1,,,,,0
86,86,171.0,0.25,342.0,0.5,16416,24,79,1,n1135-1,,,,,0
86,86,171.0,0.5,342.0,1.0,16416,48,58,5,n1145-1,,,,,0
86,86,171.0,0.5,342.0,1.0,16416,48,53,5,n1143-1,V43,1.0,2/2,,0
86,86,171.0,0.5,342.0,1.0,16416,48,56,5,n1144-1,,,,,0
86,86,171.25,0.25,342.5,0.5,16440,24,77,1,n1136-1,,,,,0
86,86,171.5,0.5,343.0,1.0,16464,48,58,5,n1148-1,,,,,0
86,86,171.5,0.5,343.0,1.0,16464,48,51,5,n1146-1,I,1.0,2/2,,0
86,86,171.5,0.5,343.0,1.0,16464,48,55,5,n1147-1,,,,,0
86,86,171.5,0.25,343.0,0.5,16464,24,80,1,n1137-1,,,,,0
86,86,171.75,0.25,343.5,0.5,16488,24,79,1,n1138-1,,,,,0
87,87,172.0,0.5,344.0,1.0,16512,48,58,5,n1157-1,,,,,0
87,87,172.0,0.25,344.0,0.5,16512,24,82,1,n1149-1,,,,,0
87,87,172.0,0.5,344.0,1.0,16512,48,50,5,n1155-1,V65},4.0,2/2,,0
87,87,172.0,0.5,344.0,1.0,16512,48,53,5,n1156-1,,,,,0
87,87,172.25,0.25,344.5,0.5,16536,24,80,1,n1150-1,,,,,0
87,87,173.75,0.25,347.5,0.5,16680,24,77,1,n1154-1,{,0.0,2/2,,0
88,88,174.0,0.5,348.0,1.0,16704,48,63,5,n1166-1,I,1.0,2/2,,0
88,88,174.0,0.5,348.0,1.0,16704,48,70,5,n1167-1,,,,,0
88,88,174.0,0.375,348.0,0.75,16704,36,79,1,n1160-1,,,,,0
88,88,174.375,0.125,348.75,0.25,16740,12,75,1,n1161-1,,,,,0
88,88,174.5,0.5,349.0,1.0,16752,48,56,5,n1168-1,ii6,1.0,2/2,,0
88,88,174.5,0.5,349.0,1.0,16752,48,68,5,n1169-1,,,,,0
88,88,174.5,0.375,349.0,0.75,16752,36,72,1,n1162-1,,,,,0
88,88,174.875,0.125,349.75,0.25,16788,12,77,1,n1163-1,,,,,0
88,88,175.0,1.0,350.0,2.0,16800,96,58,6,n1172-1,V(64),1.0,2/2,,0
88,88,175.0,0.5,350.0,1.0,16800,48,67,5,n1170-1,,,,,0
88,88,175.0,0.5,350.0,1.0,16800,48,75,1,n1164-1,,,,,0
88,88,175.5,0.5,351.0,1.0,16848,48,74,1,n1165-1,,,,,0
88,88,175.5,0.5,351.0,1.0,16848,48,65,5,n1171-1,V,1.0,2/2,,0
89,89,176.0,0.5,352.0,1.0,16896,48,50,5,n1179-1,V65|EC},4.0,2/2,EC,3
89,89,176.0,0.5,352.0,1.0,16896,48,53,5,n1180-1,,,,,0
89,89,176.0,0.5,352.0,1.0,16896,48,58,5,n1181-1,,,,,0
89,89,176.0,0.25,352.0,0.5,16896,24,82,1,n1173-1,,,,,0
89,89,176.25,0.25,352.5,0.5,16920,24,80,1,n1174-1,,,,,0
89,89,177.75,0.25,355.5,0.5,17064,24,77,1,n1178-1,{,0.0,2/2,,0
90,90,178.0,0.5,356.0,1.0,17088,48,63,5,n1190-1,I,1.0,2/2,,0
90,90,178.0,0.5,356.0,1.0,17088,48,70,5,n1191-1,,,,,0
90,90,178.0,0.375,356.0,0.75,17088,36,79,1,n1184-1,,,,,0
90,90,178.375,0.125,356.75,0.25,17124,12,75,1,n1185-1,,,,,0
90,90,178.5,0.375,357.0,0.75,17136,36,72,1,n1186-1,,,,,0
90,90,178.5,0.5,357.0,1.0,17136,48,56,5,n1192-1,ii6,1.0,2/2,,0
90,90,178.5,0.5,357.0,1.0,17136,48,68,5,n1193-1,,,,,0
90,90,178.875,0.125,357.75,0.25,17172,12,77,1,n1187-1,,,,,0
90,90,179.0,1.0,358.0,2.0,17184,96,58,6,n1196-1,V(64)},1.0,2/2,,0
90,90,179.0,0.5,358.0,1.0,17184,48,67,5,n1194-1,,,,,0
90,90,179.0,0.5,358.0,1.0,17184,48,75,1,n1188-1,,,,,0
90,90,179.5,0.5,359.0,1.0,17232,48,65,5,n1195-1,V|HC,1.0,2/2,HC,2
90,90,179.5,0.5,359.0,1.0,17232,48,74,1,n1189-1,,,,,0
91,91,180.0,0.0,360.0,0.0,17280,0,67,1,n1197-1,I6{,2.0,2/2,,0
91,91,180.0,0.75,360.0,1.5,17280,72,79,1,n1198-1,,,,,0
91,91,180.75,0.25,361.5,0.5,17352,24,75,1,n1199-1,,,,,0
91,91,181.0,1.0,362.0,2.0,17376,96,67,5,n1204-1,,,,,0
91,91,181.0,0.5,362.0,1.0,17376,48,72,1,n1200-1,,,,,0
91,91,181.0,1.0,362.0,2.0,17376,96,63,5,n1203-1,vi6,2.0,2/2,,0
91,91,181.5,0.5,363.0,1.0,17424,48,72,1,n1201-1,,,,,0
92,92,182.0,1.0,364.0,2.0,17472,96,62,5,n1210-1,#viio65/vi,2.0,2/2,,0
92,92,182.0,1.0,364.0,2.0,17472,96,71,5,n1211-1,,,,,0
92,92,182.0,0.5,364.0,1.0,17472,48,77,1,n1205-1,,,,,0
92,92,182.5,0.5,365.0,1.0,17520,48,80,1,n1206-1,,,,,0
92,92,183.0,0.5,366.0,1.0,17568,48,65,5,n1212-1,#viio43/vi,2.0,2/2,,0
92,92,183.0,0.5,366.0,1.0,17568,48,68,5,n1213-1,,,,,0
92,92,183.0,0.5,366.0,1.0,17568,48,71,1,n1207-1,,,,,0
92,92,183.75,0.25,367.5,0.5,17640,24,71,1,n1209-1,,,,,0
93,93,184.0,0.25,368.0,0.5,17664,24,74,1,n1215-1,,,,,0
93,93,184.0,0.5,368.0,1.0,17664,48,63,6,n1224-1,vi6,1.0,2/2,,0
93,93,184.0,2.0,368.0,4.0,17664,192,67,5,n1223-1,,,,,0
93,93,184.25,0.25,368.5,0.5,17688,24,72,1,n1216-1,,,,,0
93,93,184.5,0.5,369.0,1.0,17712,48,59,6,n1225-1,V6/vi,1.0,2/2,,0
93,93,184.5,0.25,369.0,0.5,17712,24,75,1,n1217-1,,,,,0
93,93,184.75,0.25,369.5,0.5,17736,24,74,1,n1218-1,,,,,0
93,93,185.0,0.5,370.0,1.0,17760,48,60,6,n1226-1,vi,1.0,2/2,,0
93,93,185.0,0.25,370.0,0.5,17760,24,77,1,n1219-1,,,,,0
93,93,185.25,0.25,370.5,0.5,17784,24,75,1,n1220-1,,,,,0
93,93,185.5,0.5,371.0,1.0,17808,48,62,6,n1227-1,V64/vi,1.0,2/2,,0
93,93,185.75,0.25,371.5,0.5,17832,24,71,1,n1222-1,,,,,0
94,94,186.0,0.25,372.0,0.5,17856,24,74,1,n1228-1,,,,,0
94,94,186.0,1.5,372.0,3.0,17856,144,67,5,n1236-1,,,,,0
94,94,186.0,0.5,372.0,1.0,17856,48,63,6,n1238-1,vi6,1.0,2/2,,0
94,94,186.25,0.25,372.5,0.5,17880,24,72,1,n1229-1,,,,,0
94,94,186.5,0.5,373.0,1.0,17904,48,59,6,n1239-1,V6/vi,1.0,2/2,,0
94,94,186.5,0.25,373.0,0.5,17904,24,75,1,n1230-1,,,,,0
94,94,186.75,0.25,373.5,0.5,17928,24,74,1,n1231-1,,,,,0
94,94,187.0,0.5,374.0,1.0,17952,48,60,6,n1240-1,vi},2.0,2/2,,0
94,94,187.0,0.25,374.0,0.5,17952,24,77,1,n1232-1,,,,,0
94,94,187.25,0.25,374.5,0.5,17976,24,75,1,n1233-1,,,,,0
94,94,187.5,0.25,375.0,0.5,18000,24,77,1,n1234-1,,,,,0
94,94,187.75,0.25,375.5,0.5,18024,24,76,1,n1235-1,,,,,0
95,95,188.0,0.75,376.0,1.5,18048,72,77,1,n1241-1,i.I6{,4.0,2/2,,0
95,95,188.75,0.25,377.5,0.5,18120,24,74,1,n1242-1,,,,,0
95,95,189.0,1.0,378.0,2.0,18144,96,62,5,n1246-1,,,,,0
95,95,189.0,1.0,378.0,2.0,18144,96,65,5,n1247-1,,,,,0
95,95,189.0,0.5,378.0,1.0,18144,48,70,1,n1243-1,,,,,0
95,95,189.5,0.5,379.0,1.0,18192,48,70,1,n1244-1,,,,,0
96,96,190.0,1.0,380.0,2.0,18240,96,60,5,n1253-1,#viio65,2.0,2/2,,0
96,96,190.0,1.0,380.0,2.0,18240,96,69,5,n1254-1,,,,,0
96,96,190.0,0.5,380.0,1.0,18240,48,75,1,n1248-1,,,,,0
96,96,190.5,0.5,381.0,1.0,18288,48,78,1,n1249-1,,,,,0
96,96,191.0,0.5,382.0,1.0,18336,48,66,5,n1256-1,,,,,0
96,96,191.0,0.5,382.0,1.0,18336,48,69,1,n1250-1,,,,,0
96,96,191.0,0.5,382.0,1.0,18336,48,63,5,n1255-1,#viio43,2.0,2/2,,0
